entry_date,symbol,entry_price,shares,investment_amount,probability,darvas_breakout_up,feature_NORM_ATR,feature_volume_ratio,feature_VOL_20,feature_darvas_high_normalized,feature_ema_9_21_diff,feature_ema_50_200_diff,feature_Normalized_JMA
2019-05-22,NSE:BATAINDIA-EQ,1384.85,25,34621.25,,0,0.029546779176703,0.7098306685037572,0.0186510341753076,0.8056468209553382,-0.0065217450013822,0.1398120721686893,-1.1931637692859256
2019-05-27,NSE:ZYDUSLIFE-EQ,255.0,275,70125.0,,0,0.0457703081232493,0.9256501822766398,0.0239340895238318,1.3827450980392157,-0.0723377006271163,-0.1576005821880462,-1.7743650204284371
2019-05-30,NSE:EPL-EQ,130.0,545,70850.0,,0,0.0158791208791208,0.4481947540815923,0.0052315671134749,1.0646153846153847,-0.0004063992466386,0.0783136495705493,0.3826477295378202
2019-05-31,NSE:ZYDUSLIFE-EQ,248.0,184,45632.0,,0,0.0449020737327189,1.0410992250979971,0.0247602118092255,1.4217741935483872,-0.0531889482448125,-0.1748299232085852,-1.4161751915645469
2019-06-06,NSE:ZYDUSLIFE-EQ,245.7,188,46191.6,,0,0.0436362579219722,0.5976120586485911,0.0257341002305944,1.4350834350834352,-0.0453381298782567,-0.1854847715794312,-1.2631773409580227
2019-06-19,NSE:HINDCOPPER-EQ,38.5,1765,67952.5,,0,0.0346011131725417,0.8823896219152106,0.0225412868438368,1.37012987012987,-0.0319721766303951,-0.1595591032243914,-1.570636123211105
2019-06-24,NSE:EMAMILTD-EQ,267.25,241,64407.25,,0,0.0466123212615261,15.78560429899535,0.0227474498538521,1.5543498596819456,-0.0754568194130924,-0.226475648656858,-2.322825984969967
2019-06-25,NSE:OPTIEMUS-EQ,50.05,1613,80730.65,,0,0.145283288140431,0.45650926740935,0.0608781589475096,2.5554445554445557,-0.2803868424435272,-0.6673508461836414,-1.8084630402106503
2019-06-27,NSE:JUBLPHARMA-EQ,494.05,81,40018.05,,0,0.0297323868318706,1.8114159441790736,0.0205548677546642,1.8193502681914786,-0.0253365179319848,-0.2322703601365209,-0.9914178935156752
2019-07-01,NSE:GNFC-EQ,238.75,278,66372.5,,0,0.0375766641735228,1.1770598463763726,0.0206463499392757,1.3641884816753926,-0.0565302201599349,-0.1850753759664698,-1.808337530895696
2019-07-05,NSE:ECLERX-EQ,486.87,182,88610.34,,0,0.0330331652039705,3.0915567385603007,0.0168867507130878,1.6088483578778727,-0.0661122496552962,-0.1920058940664841,-1.905942279008775
2019-07-09,NSE:STLTECH-EQ,161.7,523,84569.09999999999,,0,0.0405512854492446,0.7474127184350927,0.0211781657866033,1.2238713667285097,-0.0242328960114787,-0.3315469868598455,-1.643646892318818
2019-07-15,NSE:ELECON-EQ,21.33,2453,52322.49,,0,0.0330520393811533,0.652604041929957,0.0159666318523937,1.640881387716831,-0.0369390177999466,-0.1936172276026655,-1.5332522794852843
2019-07-18,NSE:HCC-EQ,10.0,7365,73650.0,,0,0.0360714285714285,0.8527683714827845,0.0149601337405096,1.6600000000000001,-0.0615168229827871,-0.1411538537724025,-2.2356531845996512
2019-07-19,NSE:SARDAEN-EQ,18.45,4264,78670.8,,0,0.0429732868757258,1.0609280447825016,0.0174173820888953,1.5826558265582655,-0.0745664231602611,-0.249605920378806,-1.8577334092272533
2019-07-19,NSE:ELECON-EQ,19.5,2680,52260.0,,0,0.0389743589743589,2.615602894242856,0.0160889747304161,1.794871794871795,-0.0523212017461123,-0.2259818667289305,-1.8232270158977013
2019-07-29,NSE:RVNL-EQ,23.7,2224,52708.799999999996,,0,0.0278782399035563,0.3158504581484694,0.0169260727967247,1.261603375527426,-0.0345280613888301,0.1210836729903934,-2.2300770992487027
2019-07-30,NSE:RVNL-EQ,22.5,3317,74632.5,,0,0.0317460317460317,0.841223580512029,0.0193606486704052,1.2866666666666666,-0.041630702614681,0.1228265416651131,-2.283342947526016
2019-07-30,NSE:PFC-EQ,86.84,571,49585.64,,0,0.0417516615121405,0.7799003412157437,0.0179366612735155,1.278212805158913,-0.0496238447589288,0.0901083704965912,-2.502145094922134
2019-08-05,NSE:DCMSHRIRAM-EQ,377.55,197,74377.35,,0,0.0686096448909321,1.3615770858401597,0.0276935948138715,1.5627069262349358,-0.1068520717373817,0.1061373299051268,-2.3965721660070765
2019-08-19,NSE:TANLA-EQ,48.35,1519,73443.65000000001,,0,0.0754173437730831,0.9439986794087996,0.0401024714659303,1.580144777662875,-0.0928395925710219,0.2063183080997606,-2.0023795490116245
2019-08-22,NSE:SHREECEM-EQ,18439.1,4,73756.4,,0,0.0333053906411608,0.6866038768854787,0.013587305769527,1.2148044101935562,-0.0326764991282397,0.0711874708285379,-2.263885462593397
2019-08-28,NSE:ECLERX-EQ,304.03,252,76615.56,,0,0.0638776248584491,0.7535309525812431,0.0364665621817104,2.5763904877808113,-0.0971707134858986,-0.591576496824872,-1.5729315058718645
2019-08-29,NSE:JBCHEPHARM-EQ,188.5,305,57492.5,,0,0.0170973853732474,2.0385747122233835,0.0057560294117327,1.0795755968169762,0.0047115111652818,0.0650423660331879,1.84448359014188
2019-09-03,NSE:MCX-EQ,880.35,66,58103.1,,0,0.044069323077672,6.500188114223362,0.0341722150839906,1.0177770205032088,0.0326366681792556,0.0486790828748403,2.5555343799869026
2019-09-12,NSE:ATGL-EQ,138.05,611,84348.55,,0,0.0379779582966833,0.7760956880281523,0.0161383241031003,1.3111191597247374,-0.0374265771037324,0.1303900446885092,-1.8826202343254452
2019-09-17,NSE:MMTC-EQ,20.65,4180,86317.0,,0,0.0878588723625043,4.6022241652863904,0.070163498422655,1.3607748184019373,0.0472197150340511,-0.1904092480519237,2.3064063498630336
2019-09-18,NSE:EMBDL-EQ,60.6,1017,61630.200000000004,,0,0.0604667609618104,2.895778128797404,0.0310606587057732,2.3877887788778875,-0.077811947013238,-0.3065496153272637,-1.3340771889789491
2019-09-26,NSE:JSWHL-EQ,2822.25,26,73378.5,,0,0.0224415676448629,3.3198185153007045,0.0082415880245005,1.1096997076800426,0.0076501135335478,0.0351837640024682,1.5081259136793324
2019-09-27,NSE:MAHSCOOTER-EQ,4446.45,13,57803.85,,0,0.0357291450804253,2.278072633649838,0.0254652254160458,1.0763642906138606,0.0295126851959665,0.0762996682908033,2.5569530822879423
2019-10-03,NSE:GODREJPROP-EQ,1006.55,87,87569.84999999999,,0,0.055905249189239,1.2601455786791669,0.0351224475605877,1.1123143410660175,0.0298476493011034,0.0887345483980218,2.13684820556182
2019-10-03,NSE:JSWHL-EQ,2765.8,15,41487.0,,0,0.0266223670754005,0.6256729951827713,0.0077177831917911,1.1323486875406752,0.0035737290625805,0.0352149325237668,1.136966728278556
2019-10-22,NSE:AGI-EQ,39.05,1064,41549.2,,0,0.0415218584232668,0.9624906382624616,0.0186940413701252,6.094750320102433,-0.1263947800438861,-2.712140685608974,-1.105835446875585
2019-10-23,NSE:OPTIEMUS-EQ,29.85,2627,78415.95,,0,0.0879396984924623,0.0851993550418364,0.0292546211079645,1.9413735343383585,-0.1603171357547977,-1.213293852455345,-1.881973029048175
2019-10-27,NSE:RAJESHEXPO-EQ,673.75,106,71417.5,,0,0.0132149483169891,0.0529162596706322,0.0052367518430956,1.122077922077922,-0.0009467262253162,0.0181332606279194,-0.6010330337358075
2019-11-05,NSE:WIPRO-EQ,129.25,689,89053.25,,0,0.0195468361425808,0.4021469556506533,0.0098737699133167,1.1667311411992265,0.0157452922043181,-0.0249388915484997,2.013758592789312
2019-11-08,NSE:RAJESHEXPO-EQ,674.9,91,61415.9,,0,0.0138856550176745,0.4135827962986532,0.0042499546359859,1.120165950511187,0.0002407730509621,0.01568402674727,1.2447848667755257
2019-11-13,NSE:RAJESHEXPO-EQ,683.0,90,61470.0,,0,0.0159903785818866,0.6936345177178624,0.0046257857009165,1.1068814055636895,0.0019114694312187,0.0154688069760214,2.552607250731116
2019-11-18,NSE:DALBHARAT-EQ,831.6,135,112266.0,,0,0.0234101216244073,0.1938430407196462,0.0068810868779886,1.2564935064935066,0.0054108387261797,-0.1076588536575011,1.831130233722311
2019-11-19,NSE:GNFC-EQ,194.3,362,70336.6,,0,0.0402176310565399,0.4216112692803063,0.0222068253602547,1.1289243437982501,-0.0154872897944942,-0.2358620534613091,-0.6316746440055293
2019-11-28,NSE:ATGL-EQ,149.45,544,81300.79999999999,,0,0.0135974764613105,4.110348878377779,0.0064534534836169,1.090665774506524,0.00384574554007,0.0613569385400949,0.8036749120020271
2019-12-03,NSE:PRESTIGE-EQ,352.9,237,83637.29999999999,,1,0.0495891187305185,7.120716926307916,0.0310370525200615,0.9264664210824597,0.0233367407046792,0.0667820180904998,2.575748067845506
2019-12-05,NSE:PNBHOUSING-EQ,412.41,164,67635.24,,0,0.0456826944060522,0.3866521239249788,0.0265111236307885,1.1860042191023494,-0.0193287326005335,-0.3042580330776013,0.0401534845241251
2019-12-06,NSE:ARVIND-EQ,38.25,2002,76576.5,,0,0.0505135387488328,1.074983700505358,0.0201565808592932,1.4522875816993464,-0.0790988774815312,-0.9731735473174964,-2.3388066699355967
2019-12-09,NSE:SKFINDIA-EQ,2133.45,30,64003.49999999999,,0,0.0215177964597917,0.079294140552404,0.0100499898063846,1.072910075230261,-0.0018388710323576,0.0567446840782292,-1.5973855390123648
2019-12-11,NSE:ARVIND-EQ,35.05,2003,70205.15,,0,0.0497248828204605,1.0947301222936492,0.0189244359885811,1.5848787446504993,-0.1020995376862878,-1.0573193070219626,-2.3890410553191077
2019-12-17,NSE:AGI-EQ,43.55,1732,75428.59999999999,,0,0.030834836804986,0.4892299828990163,0.0120471797140366,1.3754305396096442,-0.0244371467031404,-2.003257861870187,-2.2573861615894826
2019-12-23,NSE:TEJASNET-EQ,78.4,1101,86318.40000000001,,0,0.0487427113702624,0.1365878506919369,0.0350184360601449,1.4540816326530612,-0.039332995347701,-0.4934837992073141,-0.3994390078683717
2020-01-01,NSE:SOBHA-EQ,390.6,280,109368.0,,0,0.0195962255870089,0.8302385190266933,0.0083754385948499,1.3700460829493086,-0.0003698124456933,-0.1175165036578701,-0.5032962957043909
2020-01-02,NSE:AJANTPHARM-EQ,653.3,120,78396.0,,0,0.0177439811069077,9.357025505355878,0.0063448389147276,1.1109291290371959,-0.0031892284731008,-0.0240296317278625,-1.244949268486509
2020-01-03,NSE:THOMASCOOK-EQ,61.4,1249,76688.59999999999,,0,0.0627035830618892,0.7237717734376923,0.0272065943822789,2.768729641693811,-0.1801408741106829,-0.9457350831163236,-1.2401165002156054
2020-01-08,NSE:EIHOTEL-EQ,139.9,819,114578.1,,0,0.0218778719493515,0.1440152441668027,0.0128015842308112,1.3431022158684776,-0.0135139830202808,-0.100306747258665,-1.2050205906434706
2020-01-20,NSE:THOMASCOOK-EQ,60.55,1952,118193.59999999999,,0,0.0461248083048248,0.3456386089467085,0.0241746244463588,2.8075970272502064,-0.0858787795791568,-1.0215827094019414,-1.017969460846996
2020-01-24,NSE:UCOBANK-EQ,16.1,3301,53146.100000000006,,0,0.0266193433895297,0.4531189957730241,0.010047636162265,1.3913043478260867,-0.0069665158443308,-0.0226856434653555,-1.792555760918248
2020-01-28,NSE:AMBER-EQ,1469.15,70,102840.5,,0,0.0341183677636729,1.3388403091238676,0.0169617673136353,0.7215056325085933,0.0567050801129281,0.1255419085248587,1.932298403827458
2020-01-30,NSE:AMBER-EQ,1497.85,71,106347.34999999999,,0,0.0383788191646121,1.3216998865758876,0.0197899234950048,0.7076810094468738,0.0648282440703927,0.134118814635941,1.9757890440308972
2020-02-01,NSE:AMBER-EQ,1449.25,78,113041.5,,0,0.0462308090391582,0.8388294240824553,0.0225444285132169,0.7314127997239952,0.0628036476279965,0.1472131054179133,1.8409495265131997
2020-02-01,NSE:IFCI-EQ,6.2,9052,56122.4,,0,0.0316820276497695,1.4129756437111018,0.0126684783108333,1.5080645161290323,-0.0181580549763854,-0.273874247795634,-2.536440217174481
2020-02-11,NSE:RPOWER-EQ,1.8,59864,107755.2,,0,0.0416666666666666,0.0581474650459398,0.0324151640701436,2.7777777777777777,-0.138555545098174,-1.9434538558460972,-1.3934047391534337
2020-02-14,NSE:ALKYLAMINE-EQ,628.36,105,65977.8,,0,0.0389540118039704,1.5392438983187615,0.0189085126012414,0.7049780380673499,0.0559759584766734,0.171766957627506,2.03896754930735
2020-02-19,NSE:TRIDENT-EQ,5.65,17271,97581.15000000001,,0,0.0309734513274336,0.4688100491632859,0.0187727398030331,1.486725663716814,-0.0570321648847898,0.0034463448062172,-1.9216858699358876
2020-02-24,NSE:AUBANK-EQ,579.6,233,135046.80000000002,,0,0.0400313023760228,1.0793412413703438,0.0170899548811726,0.7375776397515528,0.0451373307044848,0.1653631069795032,1.4413744944762437
2020-02-26,NSE:HINDZINC-EQ,172.8,740,127872.00000000001,,0,0.0268683862433862,1.2894904748991782,0.0114110980942112,1.2989004629629628,-0.0397298813648834,-0.1184424009073905,-1.742539126878666
2020-02-27,NSE:CHENNPETRO-EQ,105.45,992,104606.40000000001,,0,0.0428097270202533,0.8421609010971943,0.0211590806247002,1.555239449976292,-0.0525586825398074,-0.3739176652222164,-1.724805771624872
2020-02-28,NSE:CHENNPETRO-EQ,101.2,1256,127107.2,,0,0.0473249576510445,1.0536240765342018,0.0215307835574416,1.6205533596837944,-0.0616145490385598,-0.392486600142821,-1.7641004217023617
2020-02-28,NSE:ANANTRAJ-EQ,27.85,1556,43334.600000000006,,0,0.0450115414208771,0.6157695845600103,0.0216446374654781,1.4631956912028725,-0.0581559525062872,0.0044921093548232,-2.0973808099282145
2020-03-03,NSE:CHENNPETRO-EQ,102.25,1295,132413.75,,0,0.0511002444987774,0.6303121252246878,0.0193079199896577,1.6039119804400979,-0.0639213289783791,-0.3924820420768662,-1.7262916161414366
2020-03-06,NSE:NFL-EQ,22.15,5556,123065.4,,0,0.0324089003547243,1.1954433403149114,0.0118107212197391,1.4695259593679457,-0.0454089608411594,-0.1577244267503242,-1.483285057925975
2020-03-09,NSE:THOMASCOOK-EQ,45.2,1631,73721.20000000001,,0,0.1020069532237673,0.3023958723237665,0.0690628319496726,3.7610619469026547,-0.0339088876305476,-1.3395327643176935,-1.005861540141331
2020-03-11,NSE:JAIBALAJI-EQ,3.97,21354,84775.38,,0,0.095358042461317,0.978227213615186,0.0250427906786935,1.561712846347607,-0.0929792247492427,0.100553787374898,-3.1089539668004456
2020-03-12,NSE:TI-EQ,14.05,2539,35672.950000000004,,0,0.0645653279105236,5.509496151737335,0.022157506186957,1.4341637010676156,-0.064475567724224,0.0969027553722585,-1.3808332062316149
2020-03-12,NSE:SWSOLAR-EQ,122.85,851,104545.34999999999,,0,0.119047619047619,0.0264030907720979,0.0438645741349217,2.6695156695156697,-0.3217538022520711,-1.5901339139405126,-1.9311338842248316
2020-03-17,NSE:AURIONPRO-EQ,14.78,2451,36225.78,,0,0.1274405567369031,1.495410987231721,0.0452321798379297,5.370771312584574,-0.1713763090122175,-1.0143826535221263,-1.755809794840356
2020-03-19,NSE:INGERRAND-EQ,605.5,61,36935.5,,0,0.0182611773032912,3.1926593759942468,0.0088727021886473,1.1362510322047894,-0.0182194682491494,0.0167096829856676,-2.082247299882363
2020-03-20,NSE:SAMMAANCAP-EQ,80.95,1004,81273.8,,0,0.4320127062560663,2.726598754102993,0.0989251907873899,3.975293390982088,-0.6287143386128254,-1.5001145921476462,-2.6224800541871325
2020-04-08,NSE:SUZLON-EQ,2.01,21068,42346.67999999999,,0,0.0355366027007817,0.1179424006745228,0.0410226759037987,1.303482587064677,-0.0103214003724082,-0.3896367811029995,-1.0013538509452418
2020-04-09,NSE:PNBHOUSING-EQ,139.37,682,95050.34,,0,0.0771328119394417,1.950817302357254,0.0566061816761599,3.414005883619143,-0.2041873868574262,-1.2715288034242476,-1.3301599390253986
2020-04-23,NSE:JISLJALEQS-EQ,5.6,16015,89684.0,,0,0.0363520408163265,0.0817377490414992,0.0363351922543316,1.7500000000000002,0.0633844519443498,-1.967733242447666,0.4186732030868765
2020-05-04,NSE:BAJAJHIND-EQ,5.35,18771,100424.84999999999,,0,0.0400534045393858,3.1329064497456733,0.0200010674512284,1.3925233644859814,0.1088262758948294,-0.2755372727566149,2.088409668146217
2020-05-06,NSE:SWSOLAR-EQ,142.1,667,94780.7,,0,0.0574796421031466,0.0154091862029835,0.0409337019858901,2.3078817733990147,0.0812000312973058,-1.357100387883749,1.6346577471423835
2020-05-08,NSE:TEAMLEASE-EQ,1559.6,55,85778.0,,0,0.0442146337888836,0.0678976782639546,0.0258464172393715,1.694921774814055,-0.0290903930615992,-0.3299014882911995,-0.89144207713538
2020-05-13,NSE:DBREALTY-EQ,6.0,10890,65340.0,,0,0.0369047619047619,0.0744280454872069,0.0273689767881101,2.0833333333333335,0.0492289745082478,-0.6060411305087133,0.2518723509624507
2020-05-18,NSE:GPPL-EQ,54.0,2037,109998.0,,0,0.0417989417989418,0.193780561174419,0.0201235481852331,1.8407407407407408,-0.0085884418198918,-0.2793537827056508,-0.9474902049586412
2020-05-26,NSE:ELGIEQUIP-EQ,64.95,1548,100542.6,,0,0.0291432970416804,0.108564380604877,0.0160589895768027,2.1862971516551193,0.0010036825314195,-0.4689369891157408,1.3204668297194702
2020-05-27,NSE:ADANIGREEN-EQ,242.6,265,64289.0,,0,0.0377164056059356,0.5951774117647058,0.0132244576200604,0.913643858202803,0.051355535475733,0.2230928591182529,1.5459589616161236
2020-06-04,NSE:VTL-EQ,148.04,791,117099.64,,0,0.0393619485081252,0.8836555066570108,0.0198824424749958,1.4933126182112944,0.0303027639827787,-0.2138524417856059,2.9325646303132142
2020-06-09,NSE:VTL-EQ,146.06,324,47323.44,,0,0.0411670350736487,0.5922435760147908,0.0211836742730051,1.5135560728467752,0.0416313806021812,-0.2050986861978457,2.8942125290300047
2020-06-09,NSE:TECHM-EQ,586.2,235,137757.0,,0,0.0299934200906565,1.2813991060818877,0.0207491399044211,1.4430228590924599,0.0292781334044469,-0.1654855331612975,3.1490628765829136
2020-06-12,NSE:POONAWALLA-EQ,18.5,7097,131294.5,,0,0.049034749034749,3.121499815625928,0.0366032932724885,1.1675675675675676,0.0314273495712886,-1.39121817182266,-0.0379458607057962
2020-06-12,NSE:INGERRAND-EQ,634.95,70,44446.5,,0,0.0101020327809839,0.5439381046355137,0.0035732686535112,1.0134656272147413,0.0034235237870672,0.0026908315323396,2.099377090350406
2020-06-30,NSE:NESCO-EQ,426.2,392,167070.4,,0,0.0420577193805724,0.296825303968447,0.0160336677528371,1.9164711403097137,-0.0036588032939713,-0.1761525221335385,0.6396522876191751
2020-07-02,NSE:THOMASCOOK-EQ,27.65,1620,44793.0,,0,0.0523120640661327,0.5077854937686146,0.0317797542572725,1.2911392405063293,-0.0089779465850898,-1.4895898662940747,0.3291670302217925
2020-07-10,NSE:RAJESHEXPO-EQ,473.8,377,178622.6,,0,0.0284025809564011,0.8242604048117821,0.0151378295416069,1.6473195441114394,-0.0049967695948761,-0.1856514915561307,-0.791677105797266
2020-07-13,NSE:ARVINDFASN-EQ,157.05,258,40518.9,,0,0.0577386637558557,1.2149799459856256,0.0298838342763142,1.2289079910856415,-0.006076013470085,-0.7978668388879931,0.3464811308642927
2020-07-15,NSE:THOMASCOOK-EQ,28.0,1332,37296.0,,0,0.060204081632653,1.5219125465149963,0.0325682831279761,1.1732142857142858,0.0097458246515575,-1.342274668930058,1.1749966381668306
2020-07-22,NSE:OLECTRA-EQ,65.1,609,39645.899999999994,,0,0.0482773754663155,1.226650202910772,0.0347372394472527,1.23963133640553,-0.0151289601242664,-0.653426092182178,-1.5057459529255166
2020-07-28,NSE:OLECTRA-EQ,60.85,608,36996.8,,0,0.0513557929334428,0.8972627874033768,0.0261664466282817,1.3262119967132293,-0.0230993334884288,-0.6814482637820892,-1.8891360405348203
2020-07-30,NSE:DYNAMATECH-EQ,536.75,296,158878.0,,0,0.0386918623993612,0.3289366893742244,0.0233016705626981,1.2667908709827667,-0.029374659141726,-0.3937884799638007,-1.9063440238368223
2020-08-10,NSE:PATANJALI-EQ,249.82,513,128157.66,,0,0.0607837643103034,0.3500660678534229,0.0454991064397872,2.0276599151389,-0.0873966771228122,0.4580347789609827,-1.35613324581923
2020-08-12,NSE:RTNINDIA-EQ,8.45,10772,91023.4,,0,0.036770921386306,9.24101130293987,0.0035506217271049,0.2958579881656805,0.1439734890229589,0.1900360217080707,2.2642225728940346
2020-08-17,NSE:JINDWORLD-EQ,9.28,16988,157648.63999999998,,0,0.0375615763546798,1.1333042696869131,0.0090742116739179,1.206896551724138,0.0055583601128081,-0.0819881309791402,-0.5882593323050033
2020-08-18,NSE:POWERMECH-EQ,200.5,299,59949.5,,0,0.037324545778411,1.3981374984500532,0.0137234708040581,1.329925187032419,-0.0239256568938775,-0.2327089258661108,-1.748939309574047
2020-08-28,NSE:TCS-EQ,2238.55,63,141028.65000000002,,0,0.0170789765058376,0.9879026302125412,0.0071589312760573,1.0533604342096445,0.0006348876088042,0.0470958984765321,0.545868019403174
2020-08-31,NSE:DABUR-EQ,474.6,200,94920.0,,0,0.0234558425139967,1.506321937701068,0.0096250048408351,1.090181205225453,-0.0054110711340301,0.0359821689856422,0.0296497584717833
2020-09-04,NSE:VSTIND-EQ,302.08,668,201789.44,,0,0.0290651483050847,0.374984342439391,0.0081168030683901,1.0393273305084745,-0.0014578737380209,-0.0248847531134915,0.5877646339637757
2020-09-04,NSE:CHENNPETRO-EQ,78.75,574,45202.5,,0,0.0397278911564626,0.371714158280816,0.0150951025207718,1.1860317460317462,-0.0076343234717533,-0.2437461862230545,-1.4726873097273216
2020-09-21,NSE:SAMMAANCAP-EQ,138.35,1514,209461.9,,0,0.068743869069131,2.6552243899099968,0.0405956181971218,1.6960607155764367,-0.065016971342373,-0.2876160311514349,-3.08805753499713
2020-09-21,NSE:BORORENEW-EQ,72.7,646,46964.200000000004,,0,0.0408233444684614,0.7557103512392157,0.0230628507890247,1.2077028885832186,-0.0201517434822608,-0.386126405266083,-1.786078086757678
2020-09-24,NSE:OLECTRA-EQ,61.75,3069,189510.75,,0,0.0847310584152689,0.6046266610233991,0.037112569473492,1.2210526315789474,-0.0215499958146219,-0.4418835142900186,-1.3053064615777037
2020-09-24,NSE:ARVIND-EQ,30.95,1373,42494.35,,0,0.0581583198707592,1.3769025503305268,0.027734177621567,1.2035541195476576,-0.0273242720040803,-0.2151725612715599,-1.5934500810338954
