date,symbol,trade_id,entry_date,entry_price,shares,total_trade_pnl,RSI_14,VOL_20,NORM_ATR,volume_ratio,volume_percentile,ema_50_200_diff,ema_flag,NORM_BB,BB_Squeeze
2020-06-12,NSE:360ONE-EQ,1,2020-06-09,250.06,163,-2596.8935874999984,92.04249348566849,0.021625758818892,0.0418499560105574,0.332871809308231,0.1186440677966101,-0.1774563761933036,-1,0.986213448413132,0.0
2022-12-23,NSE:AARTIIND-EQ,1,2022-12-22,611.4,191,-4183.053482142862,7.655826558265559,0.0093298984179193,0.0232370671526707,0.9450307944262673,0.2777777777777778,-0.1374701103504054,-1,0.0072016129899899,0.0
2023-05-15,NSE:AAVAS-EQ,1,2023-05-05,1438.2,91,2552.688032142854,18.8735611984887,0.0290640838437441,0.0488929614398951,2.4006101128015658,1.0,-0.1773024163999604,-1,0.2496551773323783,0.0
2022-10-03,NSE:ABB-EQ,2,2022-09-26,3002.2,80,3016.13745,14.69636024722837,0.0193597555439653,0.0329341816001598,0.7483603764705525,0.6746031746031746,0.1684986246916619,1,-0.0806919672409168,1.0
2025-07-18,NSE:ABFRL-EQ,1,2025-07-04,78.33,3893,-11822.251277142852,62.073863636363605,0.0175741081212864,0.0252047199576881,1.7976381376782082,0.9722222222222222,-1.1705529151125322,-1,0.9912602908521806,1.0
2023-03-15,NSE:ADANIENSOL-EQ,1,2023-03-13,949.65,37,-2211.9277232142854,56.99024616813749,0.0501455974896858,0.0413422990425043,0.5372724256247015,0.6071428571428571,-0.8735823905295917,-1,0.6972684954391295,1.0
2020-10-16,NSE:ADANIPOWER-EQ,1,2020-10-13,36.2,1520,309.8561571428549,42.42424242424246,0.007631975187814,0.0164759273875295,0.469047020548917,0.0158730158730158,-0.1035303749347983,-1,0.0929783758239885,1.0
2020-10-22,NSE:ADANIPOWER-EQ,2,2020-10-19,35.65,2259,-2099.510566071425,21.15384615384625,0.0072664649700878,0.01673011420557,0.7196340979815614,0.0396825396825396,-0.104105607992772,-1,-0.0194330170834695,0.0
2020-10-27,NSE:ADANIPOWER-EQ,3,2020-10-22,35.0,1571,356.6821642857148,11.32075471698127,0.0071334187650433,0.018469387755102,1.4591285249676424,0.0952380952380952,-0.1068299534818566,-1,-0.0081208938763582,0.0
2020-11-03,NSE:ADANIPOWER-EQ,4,2020-10-29,35.65,1115,258.71515714285664,33.33333333333333,0.00657199182933,0.0185333600480865,1.291743307050563,0.0793650793650793,-0.1044379228028514,-1,0.3852915643593067,0.0
2025-07-25,NSE:AFCONS-EQ,1,2025-07-18,417.15,230,802.3347000000012,24.433249370277068,0.0070245662787,0.0229961815722333,5.587151437853925,0.9375,-0.0511442928861028,-1,0.109698272919631,0.0
2024-10-22,NSE:AFIL-EQ,1,2024-10-04,10.2,76110,-66029.69259642847,23.312883435582847,0.0224548580645242,0.0560924369747898,0.8097467940899178,0.391304347826087,-0.0906633125701375,-1,-0.1227086163561013,0.0
2019-12-06,NSE:AGI-EQ,1,2019-12-03,46.55,1491,-3229.2930000000033,21.33333333333337,0.0116524361329173,0.0303820776430873,0.1534807921425793,0.0595238095238095,-1.998564412278308,-1,0.2703050846469829,1.0
2019-12-23,NSE:AGI-EQ,2,2019-12-19,43.9,1057,528.4870571428582,28.67647058823532,0.0132799141372658,0.0299381711682395,0.2517746346627547,0.0476190476190476,-1.95955882874073,-1,0.2386815413992448,0.0
2024-03-14,NSE:ALOKINDS-EQ,1,2024-03-12,28.55,24597,-50461.36042500006,50.251256281407045,0.0266855704804617,0.0472854640980735,1.0270529884492197,0.0952380952380952,0.1978924743608982,1,0.3518088516871522,1.0
2024-07-18,NSE:ANGELONE-EQ,1,2024-07-10,2220.45,280,9853.496142857126,18.279286404780635,0.0224043427772345,0.0403537892898157,1.2832923566179844,0.8412698412698413,-0.0108764986666946,-1,0.0198259870921603,0.0
2021-06-18,NSE:ARE&M-EQ,2,2021-06-17,763.4,97,-2056.5813553571456,61.40452698781195,0.0173696116530971,0.0178664994947415,0.4018262743613785,0.8134920634920635,-0.0332605616249583,-1,0.5946115674054787,0.0
2020-09-30,NSE:ARVINDFASN-EQ,1,2020-09-24,123.55,265,699.561803571428,21.339950372208463,0.0284199945562398,0.0535063883910504,0.9525969065596042,0.8174603174603174,-0.7218784921130407,-1,0.1113390243315352,0.0
2020-11-13,NSE:ARVINDFASN-EQ,2,2020-11-09,125.0,433,650.7890892857147,48.57954545454545,0.0136026847135024,0.0315142857142857,1.1481528929248497,0.7301587301587301,-0.5750017127091053,-1,0.4316565906233382,1.0
2021-04-23,NSE:ARVINDFASN-EQ,4,2021-04-19,124.7,773,1664.477250000001,25.33825338253384,0.0250666500531774,0.0437048917401764,3.066120692695278,0.8412698412698413,-0.1644747928317706,-1,-0.0324622184989005,0.0
2024-03-20,NSE:ASIANPAINT-EQ,1,2024-03-15,2867.55,117,-8396.04723750001,49.84423676012467,0.0122025456559273,0.0160328503426269,0.9918410533878452,0.8333333333333334,-0.0421078504423567,-1,0.4284890555503846,0.0
2025-03-04,NSE:ASIANPAINT-EQ,3,2025-02-28,2179.75,386,-21168.750071428596,25.55585320117862,0.0137875711302046,0.0161224255730506,1.2034171329968508,0.8055555555555556,-0.1568367069149875,-1,0.0395628550527391,0.0
2021-03-19,NSE:ASTRAZEN-EQ,1,2021-03-17,3190.1,25,666.103678571427,19.484270242392967,0.0140249132042166,0.0244047432458454,1.5686036931129743,0.6150793650793651,-0.0131585836092239,-1,-0.0186137083744754,0.0
