date,train_auc,train_logloss,val_auc,val_logloss,train_rows,val_rows
2019-01-02,1.0,0.02216748495698846,1.0,0.02216748495698846,544,544
2019-01-29,0.9707000389916866,0.17298633502713062,0.9707000389916866,0.17298633502713062,10908,10908
2019-02-26,0.8766890700185027,0.37171959832622975,0.8766890700185027,0.37171959832622975,21847,21847
2019-03-28,0.8247260745734397,0.4540570670317583,0.8053830153359687,0.518834131889779,32792,22431
2019-04-30,0.8060718772435167,0.42930899963755326,0.7849484547013814,0.40991659155935434,43774,20286
2019-05-29,0.7865736165912679,0.47080902959764553,0.7829558777262869,0.41706538641901975,47152,20888
2019-06-27,0.7922890253283287,0.44825522681228325,0.7690580206200772,0.41572633691884303,47237,22028
2019-07-25,0.8088667368029359,0.3370579089864438,0.7953244875398211,0.24297666371905915,47912,23194
2019-08-26,0.8058480194372241,0.3312382530751293,0.7731963854345862,0.28768250842675364,47517,22193
2019-09-25,0.7965889751933211,0.3843272489458705,0.7778655789626863,0.5037963551678935,48211,21156
2019-10-27,0.7825061464939744,0.44445633819908986,0.7710483560167921,0.5689741855867497,47794,21177
2019-11-26,0.7805998962539813,0.47582092380598706,0.7966444386332928,0.487510043235775,46806,21213
2019-12-24,0.7675290940827767,0.515061111340031,0.7761488053220775,0.4783762458658874,48082,23007
2020-01-22,0.768579721372636,0.5229833618947579,0.7679799927468139,0.5474366379070866,48827,23161
2020-02-18,0.7707630865635666,0.500794136659107,0.790631153115128,0.4997929841348878,50726,23829
2020-03-19,0.8098190536207919,0.4058330558894908,0.790371879713419,0.26483229899753885,50970,23912
2020-04-22,0.8116492587612625,0.4117853867921413,0.8165162611499863,0.3131174564708026,48976,21178
2020-05-21,0.8115937056510991,0.3673073651814204,0.773173212909026,0.48056361009421766,49702,21809
2020-06-19,0.8365351517366707,0.41325196270972697,0.7903152505806278,0.535358749178672,49271,24122
2020-07-17,0.7991099004936706,0.48821847543582203,0.789578477608994,0.5647267749982415,49969,24733
2020-08-14,0.7764133317987594,0.5452394267653093,0.7428775815459769,0.5864072004955143,51239,25399
2020-09-11,0.753765542593166,0.5693087470935558,0.7466982830333029,0.5716995467818209,53660,25492
2020-10-12,0.7520892060900958,0.5314880030585137,0.7330627158736357,0.46079087447564654,52673,23829
2020-11-09,0.7498108983195572,0.5438221832854161,0.7389061288692085,0.5209705316260761,52848,23905
2020-12-08,0.7571559286616304,0.5636356783581817,0.7434251632022385,0.616047865987963,52428,23963
2021-01-06,0.7594535551747164,0.5487630585076916,0.7654328861375522,0.5956625243271428,51974,23425
2021-02-04,0.7601098181137491,0.5589889478249809,0.7274527327910271,0.5345159888675572,52151,24111
2021-03-04,0.7581007585741495,0.5681431481591036,0.7248459384754361,0.5464015990932861,52904,24815
2021-04-06,0.7596959859350482,0.514359250833918,0.7504661665169929,0.49620193350946745,50752,23119
2021-05-06,0.7564264402749912,0.5343014695741872,0.763890988924188,0.5359579240167162,51560,22629
2021-06-04,0.7487233641940984,0.5707572842737207,0.7507378167187417,0.6042437838723135,51759,24502
2021-07-02,0.7541879558060297,0.5583496486327567,0.7598569817721247,0.588777454341373,52530,25775
2021-08-02,0.7509618562600506,0.5748726391572035,0.7431168576796725,0.5454506825873151,51651,24774
2021-08-31,0.7465197873779136,0.5681877804387295,0.7256087020559714,0.5272251604672848,53728,24371
2021-09-29,0.7477020244912631,0.5501997052358892,0.7495866218872275,0.5445220061681819,54043,24482
2021-10-28,0.7528739059305458,0.5359560965418749,0.7436270689891211,0.5498067592334211,54365,25187
2021-11-29,0.7610438325657889,0.488221178696265,0.7517684142332456,0.42888281126019207,53434,24081
2021-12-27,0.755485713945858,0.5089442023944173,0.746309677455754,0.44426149398139353,53703,24848
2022-01-24,0.7618955418371013,0.4775038076972797,0.7649977585191234,0.48266512513495735,55192,26215
2022-02-22,0.7810760599771236,0.39131821758268454,0.8092886019720432,0.3793528764744944,54904,25752
2022-03-24,0.7675181369284356,0.44146694639773015,0.7620646439113009,0.4247771939167521,55940,25376
2022-04-25,0.7734890052224884,0.46470929831133784,0.7577733788997264,0.5241494997740739,55036,24268
2022-05-24,0.7862378873580593,0.38346268119467114,0.8017027050616274,0.3716980597633369,54799,25027
2022-06-21,0.7692452946169508,0.4005808252706079,0.7312964640479371,0.30467457593783714,55875,26528
2022-07-19,0.7594969959332081,0.4772495574825044,0.7424701950885633,0.5185387827035868,56851,27369
2022-08-17,0.764935630051924,0.4820872105508153,0.7049935160572829,0.6602024084372317,56523,26174
2022-09-15,0.7612242436401798,0.5237684204338818,0.7452351859916153,0.5690326077189147,58822,26289
2022-10-14,0.7493936945563597,0.5413007814089422,0.7362297577787718,0.4888339024288126,59121,27099
2022-11-15,0.7478693307325941,0.5362557235386528,0.7388826124258917,0.4857112349810003,56806,25928
2022-12-13,0.7566221891199497,0.5067660171323497,0.7602261469440066,0.5202156663985678,57070,26690
2023-01-10,0.7641584827457063,0.4521256677805199,0.7665995021685267,0.4329689243997984,59295,28094
