date,train_auc,train_logloss,val_auc,val_logloss,train_rows,val_rows
2019-01-02,1.0,0.019096099253896083,1.0,0.019096099253896083,544,544
2019-01-29,0.981345551455932,0.15461410651888963,0.981345551455932,0.15461410651888963,10908,10908
2019-02-26,0.9006019234720148,0.3506714368143081,0.9006019234720148,0.3506714368143081,21847,21847
2019-03-28,0.852606822548355,0.4318802664823697,0.8322291924920123,0.4973750819084079,32792,22431
2019-04-30,0.8358035288847042,0.41075036803863263,0.8197745072037965,0.39329117940582675,43774,20286
2019-05-29,0.816380555741868,0.4531666708059089,0.8124386230070352,0.4041536580267351,47152,20888
2019-06-27,0.8237410491801885,0.4294180349133651,0.7955986068521366,0.4018088126709313,47237,22028
2019-07-25,0.8497269311500955,0.32218080016595735,0.8332787171553157,0.2346195056116051,47912,23194
2019-08-26,0.8436287482568743,0.31815283928365373,0.8083402119057639,0.27900929726781315,47517,22193
2019-09-25,0.8318838117582881,0.36922887840709023,0.8157213091495529,0.4818600162630638,48211,21156
2019-10-27,0.820224561822121,0.42694606670144086,0.8128699270585289,0.5441325758081308,47794,21177
2019-11-26,0.8140883025333461,0.45953954677980463,0.829805130025021,0.4698176009214622,46806,21213
2019-12-24,0.8030070809744171,0.49717726086373093,0.8089041278428545,0.4626450458952522,48080,23005
2020-01-22,0.804620546431799,0.504726496406597,0.7946104787027697,0.5330315808913952,48825,23159
2020-02-18,0.8024304393980168,0.4819123325058691,0.815769531374536,0.4835986173471372,50724,23829
2020-03-19,0.8393308598658649,0.3859007739861396,0.79922396846797,0.2517872596016009,50968,23912
2020-04-22,0.8366131877119596,0.39074568883297683,0.8358405757254738,0.3017603357683832,48976,21178
2020-05-21,0.8269749113280149,0.3587137303825074,0.794265364473963,0.46774786691160875,49702,21809
2020-06-19,0.851299323276537,0.40107114654967146,0.8125069170794114,0.517576610281173,49271,24122
2020-07-17,0.8156332732493061,0.4774961726551112,0.8066576404330305,0.5522344659709549,49969,24733
2020-08-14,0.7959097844144656,0.5334609595359759,0.7661487534324788,0.5726968703119145,51239,25399
2020-09-11,0.7736491869764619,0.5589935183329701,0.7648608579820197,0.5635242822491937,53660,25492
2020-10-12,0.7820989212860232,0.5173812827730292,0.7612904334855193,0.4502561854528244,52673,23829
2020-11-09,0.7770479727884965,0.5299390076181112,0.7672827653168004,0.5081145495505386,52848,23905
2020-12-08,0.7811502422859373,0.5490245659109139,0.7614842283555665,0.6028248494593548,52428,23963
2021-01-06,0.7848982779295316,0.5343753274138048,0.7876950317449959,0.5815995577000839,51974,23425
2021-02-04,0.7799070985275065,0.5474459785498148,0.7510213591622578,0.5232680446861363,52151,24111
2021-03-04,0.7779309225896913,0.5561064909725226,0.7499310828182104,0.5351975448953332,52904,24815
