date,train_auc,train_logloss,val_auc,val_logloss,train_rows,val_rows
2023-07-07,0.6321449788162155,0.5703227068652401,0.5762934094339061,0.6863542588823239,118802,29259
2023-08-04,0.6327238028335918,0.5810849698555632,0.5997103437544298,0.6619656538719914,120429,29312
2023-09-04,0.6299411457415549,0.5978632225647768,0.5885497965002395,0.6613434062228518,119409,28037
2023-10-04,0.6223751727373299,0.6058981750584913,0.5994537523421145,0.5912337284250483,119061,26773
2023-11-02,0.6160864200202378,0.6162324174794875,0.5750953770292737,0.5386266137099854,119372,27522
2023-12-01,0.6154363242728103,0.6411090544315197,0.5938708267354432,0.639795868840996,119655,28283
2024-01-01,0.6158065810260067,0.6387395000463713,0.6338225511182424,0.667473189293768,121349,27718
2024-01-30,0.6115258374668825,0.6308418083292026,0.6186102238412738,0.6127249640575724,122474,27912
2024-02-27,0.619892363070688,0.6083773889373749,0.6298867523547924,0.5422607719592253,122955,28797
2024-03-27,0.6166740797976866,0.5963184316080593,0.6119445574614641,0.5190355527777549,123524,28981
2024-04-29,0.6174703817306847,0.5875495200667697,0.6173543388405958,0.561714525073654,121432,27072
2024-05-28,0.6160152417507572,0.5726412401230329,0.573288529217339,0.5331312925168377,122721,27190
2024-06-26,0.6113887400605479,0.5882326941402488,0.5883490390599395,0.5756425697871774,124010,28689
2024-07-25,0.6148635375148124,0.582918290580133,0.5984845338495914,0.5862216458357963,124632,29473
2024-08-23,0.6165342493458345,0.5612083637438697,0.5945482040297005,0.5579713976427096,125290,30327
2024-09-20,0.6179913897371803,0.5487776400502795,0.6066865904658998,0.5510408416557383,126624,31219
2024-10-21,0.6205577372982986,0.5241365052241479,0.5845655214228674,0.4586791924088501,126492,29881
2024-11-19,0.6243068171482482,0.530334365359294,0.6001215826863199,0.4233415628790692,126365,29279
2024-12-18,0.6241657766552882,0.5241241419685356,0.6373007958438552,0.5101834225601721,128311,29431
2025-01-16,0.6252560526509185,0.5070969047252997,0.6185325157545247,0.47780262559155623,129529,30282
2025-02-12,0.6326921882825629,0.483843933373132,0.588909860581915,0.3308686084765001,131599,31240
2025-03-13,0.6283629650548724,0.46286860767281535,0.6302865355889599,0.3899758006463913,132298,32255
2025-04-16,0.6279169219694567,0.4626689717946222,0.6457331656366991,0.5277734621325905,130906,27982
2025-05-16,0.6294518258189106,0.46478789706983414,0.6453527506683167,0.5575476744362912,130859,29603
2025-06-13,0.6310952914428647,0.4696612974357577,0.6321993107021852,0.5728471096397326,131532,31185
2025-07-11,0.6224315772514638,0.49503490596747995,0.6321161587367533,0.5701691945387196,132902,33525
2025-08-08,0.6245486188687179,0.48139990423884327,0.6191699838888912,0.454067374035399,134939,33556
2025-09-09,0.628130692545784,0.48258335525629675,0.598185720810523,0.46694927634944644,133977,30520
