entry_date,symbol,entry_price,shares,investment_amount,probability,darvas_breakout_up,feature_NORM_ATR,feature_volume_ratio,feature_VOL_20,feature_darvas_high_normalized,feature_ema_9_21_diff,feature_ema_50_200_diff,feature_distance_from_high,feature_darvas_low_normalized,feature_Normalized_JMA,feature_close_normalized
2019-01-02,NSE:RAJESHEXPO-EQ,572.45,87,49803.15,,0,0.0146238598505172,1.2547004767138612,0.0025714212666802,1.3709494278976329,-4.226200661373755e-06,-0.0843236091228839,0.9997285313546285,0.9468949253209886,2.062583797976376,0.00027146864537152133
2019-01-02,NSE:TIINDIA-EQ,353.0,127,44831.0,,0,0.0380716309186564,8.706197144924904,0.0220929835880553,0.9263456090651558,0.0305077560965053,0.0951943272518977,0.9990463921837619,0.7648725212464589,1.698585849819008,0.0009536078162381084
2019-01-04,NSE:PRAJIND-EQ,120.6,388,46792.799999999996,,0,0.0388237384506041,3.11809044911318,0.0300788403401081,1.03150912106136,0.0239342711545166,0.0840673272198943,0.9484507814642172,0.8383084577114428,3.232308220324757,0.05154921853578278
2019-01-08,NSE:RAJESHEXPO-EQ,571.25,127,72548.75,,0,0.0174804626445764,0.6700567759571312,0.0034444707285414,1.0589934354485777,0.0011637526834981,-0.0824908391455343,1.0,0.9838074398249453,2.6986416235313166,0.0
2019-01-11,NSE:BALKRISIND-EQ,886.65,35,31032.75,,0,0.0242324640903561,0.5009898584378184,0.0113574355109613,1.3417357469125362,-0.0165281660421505,-0.1090244944858766,0.9859377875943309,1.0406586589973497,-1.6485917444833815,0.014062212405669074
2019-01-18,NSE:GICRE-EQ,254.8,279,71089.2,,0,0.0173245122224713,0.522584667083751,0.0116513416636479,1.407182103610675,-0.0174476173233477,-0.1797093841900729,1.0,1.1695447409733124,-1.2875625789628165,0.0
2019-01-23,NSE:LAURUSLABS-EQ,75.14,923,69354.22,,0,0.0186413932088672,0.1291059845117197,0.0057838651114385,1.0762576523822198,-0.0032336008576006,-0.1176960650813139,0.9987773123514094,0.9725845089166888,-1.522147526602457,0.001222687648590527
2019-01-24,NSE:WIPRO-EQ,131.91,400,52764.0,,0,0.0295493680756359,0.758960026704415,0.0213259172449034,0.97778788567963,0.0180543904696282,0.0579388107198939,0.9924899994380272,0.9078917443711623,2.9837155651819365,0.007510000561972833
2019-01-25,NSE:COALINDIA-EQ,220.95,221,48829.95,,0,0.0139818317007726,1.0503320607690871,0.0064023124982589,1.3088934147997284,-0.0238879106666118,-0.0932632388482097,1.0,1.118805159538357,-1.8302032384477744,0.0
2019-01-29,NSE:NEULANDLAB-EQ,494.6,129,63803.4,,0,0.0373461960603084,0.4868933407105051,0.0206913404573799,1.6599272139102303,0.0063176270153741,-0.2492195128480037,0.059935406401391056,1.1928831378892033,1.1717118006998712,0.9400645935986089
2019-02-01,NSE:DISHTV-EQ,24.4,2821,68832.4,,0,0.1263173302107728,1.0110547290997314,0.0867942017888407,1.7459016393442623,-0.1725871001469397,-0.6986668403078543,0.9985438563977654,0.7827868852459018,-2.597637183219417,0.0014561436022345186
2019-02-13,NSE:IGARASHI-EQ,402.6,186,74883.6,,0,0.0640302320630189,2.439782916711424,0.0217297012245524,1.7682563338301043,-0.077402312694584,-0.2123906006673318,0.3100017090446441,1.4456035767511177,-2.446405333301524,0.6899982909553559
2019-02-13,NSE:AMBER-EQ,644.3,77,49611.1,,0,0.0661847852597503,0.2290178061502925,0.0244770855636203,1.4752444513425425,-0.089178867498031,-0.1828181888343791,0.30693592609313236,1.0414403228309794,-1.9955731877175595,0.6930640739068676
2019-03-05,NSE:IGARASHI-EQ,406.3,129,52412.700000000004,,0,0.0557469849864632,4.23162668850559,0.0294059476737462,1.752153581097711,-0.0601354673481356,-0.2796157657713598,0.30297563661912996,1.432439084420379,-1.491111398189393,0.69702436338087
2019-03-05,NSE:KSCL-EQ,420.5,186,78213.0,,0,0.0688296245965686,0.4964519889569465,0.0315285678381906,1.4837098692033293,-0.0906436334547047,-0.0773194399579823,0.9463155746070626,0.87705112960761,-1.879686944294083,0.05368442539293735
2019-03-18,NSE:LINDEINDIA-EQ,502.4,96,48230.399999999994,,0,0.0506426296633302,0.2192875553042522,0.0340470198477143,1.6301751592356688,0.0145857500774414,0.0097392295941233,0.8480259599783667,0.8263335987261147,0.6614088259902158,0.15197404002163326
2019-03-25,NSE:BATAINDIA-EQ,1328.6,60,79716.0,,0,0.0240666867379196,0.8584538394472626,0.0155812820143546,0.8397561342766823,0.0172782222349361,0.1473232063718244,0.9490618101545254,0.7003612825530634,1.2785427794965345,0.050938189845474616
2019-04-01,NSE:BALRAMCHIN-EQ,139.55,595,83032.25,,0,0.030813328556073,1.3779119400261706,0.0206907425590142,0.8230025080616266,0.0208843232424508,0.1239716889315478,0.9849615786674492,0.7029738445001791,1.067233943794042,0.015038421332550853
2019-04-05,NSE:STLTECH-EQ,218.4,327,71416.8,,0,0.031789638932496,0.2640141171650736,0.0300705537734062,1.3820970695970696,-0.0339564926448884,-0.1833659766332638,0.9843100189035917,0.9471153846153846,-1.5301066355732198,0.01568998109640834
2019-04-08,NSE:ENDURANCE-EQ,1171.65,50,58582.50000000001,,0,0.016499929891301,0.3770641033502031,0.006362834640996,1.1820509537831263,-0.0055922951774152,-0.0235979403599527,0.23826000988630724,0.9644518414202192,-0.9558350968552528,0.7617399901136928
2019-04-09,NSE:WEBELSOLAR-EQ,27.2,2492,67782.4,,0,0.0681460084033613,0.4621584824970974,0.0446673118192471,1.2794117647058822,-0.0225285592935526,-0.3908110321818775,0.9968033441937665,0.9080882352941176,-0.5251119288802162,0.0031966558062334785
2019-04-24,NSE:IMAGICAA-EQ,9.0,6827,61443.0,,0,0.0682539682539682,0.0937535162105624,0.0434551707341277,1.3722222222222222,-0.0154035490937049,-1.0548921242524931,0.9994756573945416,0.8888888888888888,-1.0240659917494317,0.0005243426054584065
2019-04-30,NSE:BSE-EQ,68.97,855,58969.35,,0,0.0118995836699186,0.7921462182022733,0.0052450477451945,1.0358126721763086,0.0044885371821039,-0.079157776662805,0.9986762375015826,0.9457735247208933,1.3134099711626877,0.0013237624984174144
2019-05-02,NSE:RPOWER-EQ,5.35,15505,82951.75,,0,0.1341789052069426,3.534461960633935,0.0516246904604327,5.785046728971963,-0.2461363502323962,-2.045205833529596,1.0,1.7009345794392523,-2.4155192201657503,0.0
2019-05-03,NSE:TATAINVEST-EQ,857.95,70,60056.5,,0,0.0137995054656864,0.4599415918481749,0.0047604036168037,1.0571128853662801,0.0023541467650709,0.024985690937012,0.992084768481599,0.941255317908969,0.9829309457276424,0.00791523151840102
2019-05-07,NSE:RPOWER-EQ,6.05,11142,67409.09999999999,,0,0.1340023612750885,1.1247863333156027,0.0766365730992233,5.115702479338843,-0.2038071579674378,-1.825854588451792,0.9994129240575335,1.5041322314049586,-2.1102224089852064,0.0005870759424665578
2019-05-17,NSE:IFCI-EQ,9.0,6766,60894.0,,0,0.0563492063492063,0.5628616637609681,0.0293025234127157,1.6222222222222222,-0.1043404193144014,-0.2795223040468965,1.0,1.3777777777777778,-1.831746636458485,0.0
2019-05-22,NSE:BATAINDIA-EQ,1384.85,73,101094.04999999999,,0,0.029546779176703,0.7098306685037572,0.0186510341753076,0.8056468209553382,-0.0065217450013822,0.1398120721686893,0.9322817738871914,0.6719139256959238,-1.1931637692859256,0.06771822611280866
2019-05-24,NSE:ZYDUSLIFE-EQ,252.8,189,47779.200000000004,,0,0.0478074141048824,1.0708492085786991,0.0234711384186689,1.3947784810126582,-0.0790816195236474,-0.1550761079900737,0.9994458308235091,1.2678006329113924,-1.8915393460290448,0.0005541691764908363
2019-05-27,NSE:BATAINDIA-EQ,1338.05,68,90987.4,,0,0.0305375092752246,2.905554144293498,0.0177991937345098,0.8338253428496694,-0.0090592423892489,0.1397036391765642,0.943324327831719,0.6954149695452337,-1.4145041396873397,0.05667567216828099
2019-05-31,NSE:ZYDUSLIFE-EQ,248.0,214,53072.0,,0,0.0449020737327189,1.0410992250979971,0.0247602118092255,1.4217741935483872,-0.0531889482448125,-0.1748299232085852,0.999776267102659,1.2923387096774193,-1.4161751915645469,0.00022373289734102056
2019-06-06,NSE:ARVIND-EQ,73.5,1069,78571.5,,0,0.0538386783284742,0.6289216135026804,0.0323193038110127,1.3142857142857143,-0.0196502877084169,-1.1302511713687204,0.9980841970820847,1.1482993197278912,-1.072391820857264,0.001915802917915216
2019-06-17,NSE:SPARC-EQ,129.65,534,69233.1,,0,0.0437441463280259,0.5326702834484055,0.0249449519721815,1.5726957192441187,-0.0506125367734093,-0.4848751712294688,1.0,1.380254531430775,-1.5427435447010596,0.0
2019-06-18,NSE:J&KBANK-EQ,37.05,1939,71839.95,,0,0.0947561210719105,0.9629039196260732,0.0479925362477135,1.774628879892038,-0.1457660844772166,0.072100669609018,0.9973730297723292,1.376518218623482,-3.086087265453273,0.002626970227670753
2019-06-19,NSE:OPTIEMUS-EQ,49.8,1311,65287.799999999996,,0,0.1683878370625358,0.5243200571899329,0.058355153790779,2.5682730923694783,-0.3350332585600187,-0.601043429132158,0.9923294501174553,2.110441767068273,-2.25096520646818,0.007670549882544677
2019-06-28,NSE:TEJASNET-EQ,142.65,550,78457.5,,0,0.0493966251064043,0.7374224499155967,0.0174476593321423,1.444093936207501,-0.0703892637791483,-0.2450025193318564,0.987321114737635,1.1917280056081316,-2.006365166682877,0.01267888526236505
2019-07-08,NSE:TEJASNET-EQ,133.25,826,110064.5,,0,0.0504422406861431,0.6371688374927602,0.0181979392148672,1.5459662288930582,-0.0717508036199246,-0.2845208115279912,0.9920411749937234,1.275797373358349,-1.6924165773064974,0.007958825006276673
2019-07-09,NSE:AURIONPRO-EQ,51.93,897,46581.21,,0,0.0441115787736238,0.9055597322163748,0.0160450896824278,1.5285961871750433,-0.0513463225601019,-0.1633495684343776,1.0,1.1347968419025611,-2.038847867585727,0.0
2019-07-11,NSE:ELECON-EQ,21.65,5065,109657.25,,0,0.0333223358627515,1.8997926297381469,0.0164776263600217,1.6166281755196306,-0.0330128715385139,-0.1852883527417896,1.0,1.4170900692840647,-1.461898499284465,0.0
2019-07-17,NSE:ELECON-EQ,21.03,5594,117641.82,,0,0.0328102710413694,1.6303200887036835,0.0142975678589905,1.6642891107941036,-0.0385879214102592,-0.2016167544304163,1.0,1.45886828340466,-1.5894031945001248,0.0
2019-07-19,NSE:ELECON-EQ,19.5,5242,102219.0,,0,0.0389743589743589,2.615602894242856,0.0160889747304161,1.794871794871795,-0.0523212017461123,-0.2259818667289305,1.0,1.5733333333333333,-1.8232270158977013,0.0
2019-07-19,NSE:BANCOINDIA-EQ,52.7,938,49432.600000000006,,0,0.0349281648143128,1.5344694498958924,0.0151507518139164,1.4895635673624288,-0.0495889299238019,-0.2828118435541594,1.0,1.1261859582542695,-1.5750199890108645,0.0
2019-07-25,NSE:NAVINFLUOR-EQ,591.55,79,46732.45,,0,0.0401668739510003,3.4355044699872286,0.0151222168973836,1.2915222719972954,-0.0538059423106338,-0.0186158033604132,0.5196779964221826,1.0917927478657765,-2.1174863515353435,0.4803220035778174
2019-07-29,NSE:SOLARA-EQ,320.04,305,97612.20000000001,,0,0.0552341671576766,1.1166525760055432,0.0158608975618171,1.4107299087614047,-0.0776127146257569,0.1115403877828991,0.9715974411600826,1.2352205974253216,-2.596439174160233,0.028402558839917366
2019-08-02,NSE:PTC-EQ,55.6,2031,112923.6,,0,0.029483556012333,0.7844449429256891,0.0110063868089023,1.3273381294964028,-0.0470498220867373,-0.1651301216559837,1.0,1.1528776978417266,-2.2687244784258374,0.0
2019-08-05,NSE:EPL-EQ,127.1,851,108162.09999999999,,0,0.0115488366865235,1.8259752469926405,0.0109605057969879,1.0889063729346973,0.0009476648405537,0.0661414994803886,0.9844671400968608,1.0255704169944926,1.2427347536118276,0.01553285990313919
2019-08-06,NSE:TEAMLEASE-EQ,2685.15,39,104720.85,,0,0.032832696231389,0.1472633792720384,0.0144647577182603,1.1914976816937601,-0.0330055859045981,0.0181553432996278,0.16754427058933752,1.05807869206562,-2.317370007218875,0.8324557294106625
2019-08-16,NSE:IOB-EQ,10.15,8820,89523.0,,0,0.0260380014074595,1.0579123728936255,0.0102861530191366,1.2758620689655171,-0.0416956747297159,-0.1687312448724127,1.0,1.0886699507389164,-2.1017445636353216,0.0
2019-08-16,NSE:CONCOR-EQ,375.24,115,43152.6,,0,0.0329465332663285,0.6676239592919194,0.0107533436827561,1.242404860889031,-0.0404336178254549,0.0005180388646423,0.999282495515597,1.1043598763458053,-2.026767988616222,0.0007175044844030215
