date,train_auc,train_logloss,val_auc,val_logloss,train_rows,val_rows
2019-01-02,1.0,0.02289904584459943,1.0,0.02289904584459943,544,544
2019-01-29,0.9797541486863584,0.15699120020514087,0.9797541486863584,0.15699120020514087,10908,10908
2019-02-26,0.9001653005073207,0.3516812952571318,0.9001653005073207,0.3516812952571318,21847,21847
2019-03-28,0.8528737909390317,0.4319761065999206,0.832408065392088,0.4974789652094403,32792,22431
2019-04-30,0.8366382112672291,0.4106320129834005,0.8232258819282039,0.39230282727173427,43774,20286
2019-05-29,0.8149880739131172,0.4541061180658846,0.8112935466396045,0.4050140479411279,47152,20888
2019-06-27,0.8220675019268866,0.43064480681587347,0.7949196399986812,0.40246151992656654,47237,22028
2019-07-25,0.850792231285207,0.3219268372164636,0.8350384366252169,0.2345086018656167,47912,23194
2019-08-26,0.8441974338517673,0.31859068428454307,0.8084931821796195,0.27947830860937817,47517,22193
2019-09-25,0.8301820929582453,0.36992306797269625,0.8141065622977788,0.4830252443768026,48211,21156
2019-10-27,0.8200572128206725,0.4275567784792882,0.811286906934088,0.5460242514274823,47794,21177
2019-11-26,0.8144811695407824,0.45963371786088186,0.8318455826071981,0.46923112441712034,46806,21213
2019-12-24,0.8053328110437388,0.4964635583290965,0.8109415657843679,0.46226623727967486,48080,23005
2020-01-22,0.802202037772181,0.5060237822175292,0.7935165222339046,0.5341748172357177,48825,23159
2020-02-18,0.8021378772230876,0.4823320211076739,0.8151910666440306,0.48414224197242844,50724,23829
2020-03-19,0.8390840519790579,0.38616330122865117,0.7993479085402486,0.2515127890572635,50968,23912
2020-04-22,0.835524763528209,0.3913730281084222,0.8328148170681584,0.30267217095698096,48976,21178
2020-05-21,0.82453749733733,0.36009966342898914,0.7913730491949751,0.468968490618654,49702,21809
2020-06-19,0.8512819033947113,0.401200717581155,0.8119050021603076,0.518474833153272,49271,24122
2020-07-17,0.8159934811332856,0.47781607615109206,0.8078785037489552,0.5524143227615059,49969,24733
2020-08-14,0.7962254076055577,0.533181476662793,0.766349597057925,0.5724335963704903,51239,25399
2020-09-11,0.774205541154128,0.5590554568920499,0.7639390541074524,0.5639937446544331,53660,25492
2020-10-12,0.7794419677100992,0.5179370124858591,0.75572923754901,0.4514770548575922,52673,23829
2020-11-09,0.7748228063636265,0.5309254744559297,0.7638647953134633,0.509787566647311,52848,23905
2020-12-08,0.7817445013056235,0.548681789948972,0.7625371775949403,0.6022684660483116,52428,23963
2021-01-06,0.7834053088351356,0.5355385301687438,0.7855900802714874,0.5834027732418209,51974,23425
2021-02-04,0.7801454872359399,0.5475003122366121,0.7501897902269965,0.5242177084217344,52151,24111
2021-03-04,0.7777235485230825,0.5563484102271571,0.7501754951589049,0.5353660599559789,52904,24815
2021-04-06,0.7806321550168474,0.5037822619535783,0.7736804297265181,0.4861142404103661,50752,23119
