date,symbol,trade_id,entry_date,entry_price,total_shares,total_trade_pnl,targets_hit,exit_type,t1_pnl,t2_pnl,t3_pnl,trail_pnl,time_exit_pnl,final_exit_reason,RSI_14,VOL_20,NORM_ATR,volume_ratio,volume_percentile,ema_50_200_diff,ema_flag,NORM_BB,BB_Squeeze
2024-09-09,NSE:AADHARHFC-EQ,1,2024-09-03,418.95,3304,58197.74046428572,"T1,T2",T2_PARTIAL,14353.63338214286,20394.528428571433,0.0,23449.57865357143,0.0,STOPLOSS,59.19370698131759,0.0273848018457839,0.0356077267999931,5.180433526083951,0.961038961038961,0.0861673137560192,1,0.8407607448941246,1.0
2024-09-17,NSE:AADHARHFC-EQ,2,2024-09-09,428.4,3030,81366.33657857141,"T1,T2",T2_PARTIAL,14198.417678571404,20140.87525714286,0.0,47027.04364285715,0.0,STOPLOSS,65.59094719195306,0.029273677519815,0.0374983326663998,0.8025147460588764,0.3580246913580246,0.0872634228802311,1,0.8473490938120042,0.0
2024-10-17,NSE:AADHARHFC-EQ,3,2024-10-04,435.5,3184,19459.251249999965,T1,T1_ONLY,20429.980749999966,0.0,0.0,-970.7295,0.0,STOPLOSS,41.584463625154136,0.0308875464036887,0.0501722158438576,0.6002282477352405,0.303030303030303,0.1176214741804344,1,0.2096612984962766,0.0
2024-10-31,NSE:AADHARHFC-EQ,4,2024-10-17,437.7,3513,21781.353278571398,T1,T1_ONLY,22857.657578571398,0.0,0.0,-1076.3043,0.0,STOPLOSS,34.947972730534644,0.0308623577659589,0.0505972779790463,0.4113802793474762,0.1203703703703703,0.109114200317808,1,0.2744190546202757,0.0
2021-03-18,NSE:ABBOTINDIA-EQ,2,2021-03-15,14535.8,28,1554.4627428571366,T1,T1_ONLY,1845.1787428571365,0.0,0.0,-290.716,0.0,STOPLOSS,45.61570390868207,0.0090037760147522,0.0168844213203656,0.809781840815968,0.3412698412698413,-0.0223155232148707,-1,0.362426413825671,0.0
2021-01-18,NSE:ABFRL-EQ,1,2021-01-11,168.75,1914,12427.063971428594,"T1,T2",T2_PARTIAL,3063.1243500000082,4358.346171428571,0.0,5005.593450000014,0.0,STOPLOSS,86.52631578947371,0.0210620452477164,0.0326560846560846,1.182173410923554,0.7579365079365079,0.0202359222048456,1,0.7759015173371351,0.0
2025-07-10,NSE:ABFRL-EQ,2,2025-07-07,78.1,21059,10820.864049999966,T1,T1_ONLY,11972.136149999966,0.0,0.0,-1151.2721,0.0,STOPLOSS,62.073863636363605,0.0175414319407395,0.0252880921895006,0.6095206616570055,0.7301587301587301,-1.181584126494086,-1,0.9317052205227548,1.0
2023-03-21,NSE:ADANIENSOL-EQ,1,2023-03-14,902.2,399,27872.254564285722,"T1,T2",T2_PARTIAL,4888.591285714281,6919.812600000004,0.0,16063.850678571438,0.0,STOPLOSS,56.5959409594096,0.0501453099386151,0.0462005573677043,2.0783388634721227,0.9761904761904762,-0.929345596408208,-1,0.6492466047103638,1.0
2022-11-16,NSE:ADANIENT-EQ,1,2022-10-24,3309.8,273,95728.2674571427,"T1,T2",T2_PARTIAL,7652.407514285703,10827.37148571427,0.0,77248.48845714274,0.0,STOPLOSS,65.63781788351109,0.0237603513627172,0.0292248992170437,0.0761682628597129,0.0039682539682539,0.210470729296501,1,0.4684718922089243,1.0
2023-05-03,NSE:ADANIENT-EQ,2,2023-04-24,1801.95,543,38683.41100714292,"T1,T2",T2_PARTIAL,9546.289435714305,13558.514271428576,0.0,15578.607300000034,0.0,STOPLOSS,59.44452969157588,0.0303530574766922,0.0335350988809742,0.4705268344553358,0.496031746031746,-0.3160532404590976,-1,0.5642677843470486,1.0
2019-12-30,NSE:ADANIGREEN-EQ,1,2019-12-26,156.3,657,916.4692928571404,T1,T1_ONLY,988.3672928571405,0.0,0.0,-71.898,0.0,STOPLOSS,82.25214198286415,0.0305292968540908,0.0331322548213143,0.1832831250363701,0.2063492063492063,0.256491886327159,1,1.218652795529922,1.0
2020-01-13,NSE:ADANIGREEN-EQ,2,2019-12-30,158.55,674,20065.858671428592,"T1,T2",T2_PARTIAL,1147.0497857142884,1635.1979571428567,0.0,17283.61092857145,0.0,STOPLOSS,85.02066115702475,0.0314942083251822,0.0368518268234446,0.8681968179887035,0.7777777777777778,0.2631824024955462,1,1.0574333641619351,1.0
2020-10-27,NSE:ADANIPOWER-EQ,1,2020-10-22,35.0,5027,797.8944714285727,T1,T1_ONLY,921.0594714285727,0.0,0.0,-123.165,0.0,STOPLOSS,11.32075471698127,0.0071334187650433,0.018469387755102,1.4591285249676424,0.0952380952380952,-0.1068299534818566,-1,-0.0081208938763582,0.0
2021-09-06,NSE:ADANIPOWER-EQ,2,2021-08-31,98.5,6117,44402.37911785713,"T1,T2",T2_PARTIAL,7760.785160714282,10995.901035714282,0.0,25645.692921428563,0.0,STOPLOSS,65.55965559655597,0.0382118862887916,0.0439811457577955,1.9015963328221328,0.5753968253968254,0.1123206942866771,1,1.00285073383586,0.0
2022-04-29,NSE:ADANIPOWER-EQ,3,2022-04-25,272.05,1248,24270.418457142834,"T1,T2",T2_PARTIAL,5993.694614285705,8468.85992857143,0.0,9807.8639142857,0.0,STOPLOSS,75.07309941520468,0.0516554229147157,0.0599679680730958,0.3401354745641502,0.7817460317460317,0.188481980257291,1,0.8953758776142163,0.0
2022-09-28,NSE:ADANIPOWER-EQ,4,2022-09-26,366.5,3037,12242.49557500001,T1,T1_ONLY,13021.67457500001,0.0,0.0,-779.179,0.0,STOPLOSS,30.2158273381295,0.0287595359948318,0.0400409276944065,0.8929341237929422,0.1349206349206349,0.2818812278991259,1,-0.1970103430798537,1.0
2025-07-25,NSE:AFCONS-EQ,1,2025-07-18,417.15,758,1859.201292857146,T1,T1_ONLY,2080.707942857146,0.0,0.0,-221.50665,0.0,STOPLOSS,24.433249370277068,0.0070245662787,0.0229961815722333,5.587151437853925,0.9375,-0.0511442928861028,-1,0.109698272919631,0.0
2025-03-26,NSE:AFIL-EQ,1,2025-03-19,6.84,274201,28295.43541714288,T1,T1_ONLY,29608.31185714288,0.0,0.0,-1312.87644,0.0,STOPLOSS,38.775510204081634,0.0407281346449143,0.0536758563074352,1.087909985444805,0.5901639344262295,-0.290559483974752,-1,0.4245083910820604,0.0
2019-11-05,NSE:AGI-EQ,1,2019-10-29,46.1,2309,10753.084699999992,"T1,T2",T2_PARTIAL,1456.512749999999,2061.0559999999987,0.0,7235.515949999995,0.0,STOPLOSS,77.16894977168947,0.0270602677088884,0.0466377440347071,1.751837216631895,0.9444444444444444,-2.2910122228791443,-1,1.219639811586076,0.0
2023-07-12,NSE:AGI-EQ,2,2023-06-22,581.65,684,24565.62722142859,"T1,T2",T2_WITH_TIME_EXIT,4861.668714285712,6913.809257142852,0.0,0.0,12790.149250000024,TIMEEXIT,47.85918173168412,0.0290628698693524,0.0418145423732976,0.4498101678011569,0.1746031746031746,0.2228207107945326,1,0.4166444557404711,1.0
