date,train_auc,train_logloss,val_auc,val_logloss,train_rows,val_rows
2019-01-02,1.0,0.03144121253708784,1.0,0.03144121253708784,544,544
2019-01-29,0.9798715420339111,0.15896651766496792,0.9798715420339111,0.15896651766496792,10908,10908
2019-02-26,0.9005579574054863,0.3506209573987208,0.9005579574054863,0.3506209573987208,21847,21847
2019-03-28,0.8507293729122901,0.43327927391136795,0.8305361288318882,0.49889177107109456,32792,22431
2019-04-30,0.8348314433860703,0.41207285957652934,0.819682989003891,0.3946879614103805,43774,20286
2019-05-29,0.8159404479131974,0.4540082484359997,0.8112403224376588,0.40489521228789294,47152,20888
2019-06-27,0.8218009781355783,0.4311265991609418,0.793131022939876,0.40364134993394085,47237,22028
2019-07-25,0.8478843847156583,0.32310145106966387,0.8332516861342729,0.2351195528265565,47912,23194
2019-08-26,0.8409195812494461,0.3197775017877658,0.8069795923706852,0.2795955710885781,47517,22193
2019-09-25,0.8290003770462162,0.3707487288723465,0.81321200951208,0.4840073474167242,48211,21156
2019-10-27,0.8186478197545008,0.42818641381005235,0.8104277864766424,0.5465069815794076,47794,21177
2019-11-26,0.8135676528133022,0.46009790715187804,0.8302568624916193,0.46980072835787257,46806,21213
2019-12-24,0.803068434707684,0.49771296614886174,0.8077444362402502,0.46368295902657325,48080,23005
2020-01-22,0.8041399852998407,0.5047127329545765,0.7941603233187997,0.5331485968205282,48825,23159
2020-02-18,0.80019779543491,0.4835771267554038,0.8122312478279248,0.4860104679312186,50724,23829
2020-03-19,0.8382457465084984,0.38683058921058266,0.7971347916473127,0.2525317934671231,50968,23912
2020-04-22,0.835438311897698,0.3919390769672535,0.833532921941619,0.30280855831025744,48976,21178
2020-05-21,0.8245357197313621,0.3602515940949977,0.7911200397691152,0.4695105748320084,49702,21809
2020-06-19,0.849836877146925,0.40226930472528255,0.8104699414645009,0.5195592056148395,49271,24122
2020-07-17,0.8152274413639358,0.478369141294293,0.8075038481421964,0.5527767276968582,49969,24733
2020-08-14,0.7956663596791457,0.5336652994883077,0.7653178028183727,0.5731250593571435,51239,25399
2020-09-11,0.7724616827978095,0.5598136508029401,0.7624712756418754,0.5644580519103238,53660,25492
