date,symbol,trade_id,entry_date,entry_price,total_shares,total_trade_pnl,targets_hit,exit_type,t1_pnl,t2_pnl,t3_pnl,trail_pnl,time_exit_pnl,final_exit_reason,RSI_14,VOL_20,NORM_ATR,volume_ratio,volume_percentile,ema_50_200_diff,ema_flag,NORM_BB,BB_Squeeze
2020-03-11,NSE:NFL-EQ,1,2020-03-06,22.15,1565,302.39071428571367,T1,T1_ONLY,326.6449642857137,0.0,0.0,-24.25425,0.0,STOPLOSS,21.621621621621628,0.0118107212197391,0.0324089003547243,1.1954433403149114,0.4682539682539682,-0.1577244267503242,-1,0.1030087142946326,1.0
2025-06-10,NSE:NUVAMA-EQ,1,2025-06-04,7322.5,27,6787.764321428568,"T1,T2",T2_PARTIAL,1634.8677142857123,2496.236571428574,0.0,2656.6600357142825,0.0,STOPLOSS,79.6,0.020657594929254,0.0289372286982392,0.6725013188174221,0.3928571428571428,0.0554943228081098,1,0.8311942262081072,0.0
2023-01-19,NSE:OFSS-EQ,1,2023-01-16,3094.3,90,803.9009571428556,T1,T1_ONLY,998.8418571428557,0.0,0.0,-194.94090000000003,0.0,STOPLOSS,68.87272727272745,0.0055524538601103,0.0129685458515888,1.5568598799839104,0.7142857142857143,-0.05261889260683,-1,1.1396031156868425,1.0
2023-01-25,NSE:OFSS-EQ,2,2023-01-19,3095.45,193,10015.090728571431,"T1,T2",T2_PARTIAL,2462.2052285714294,3519.963142857144,0.0,4032.922357142858,0.0,STOPLOSS,65.86009678838539,0.0061154641448036,0.014728991630573,1.536354563173158,0.7103174603174603,-0.0491192279555132,-1,0.8371471225940085,0.0
2019-04-22,NSE:OPTIEMUS-EQ,1,2019-04-02,101.4,281,3327.547200000002,"T1,T2",T2_PARTIAL,449.12430000000063,636.8953071428572,0.0,2241.527592857144,0.0,STOPLOSS,50.407608695652186,0.0292214778080853,0.0537827557058326,0.8014229185138879,0.7222222222222222,-0.3137620823466983,-1,0.7440120857714657,1.0
2019-07-15,NSE:OPTIEMUS-EQ,2,2019-06-24,48.0,838,10188.879514285716,"T1,T2",T2_WITH_TIME_EXIT,1904.3907857142865,2679.1474285714285,0.0,0.0,5605.341300000001,TIMEEXIT,4.852686308492196,0.0587915516590304,0.1592261904761905,0.4588275189181112,0.7222222222222222,-0.6798582130999042,-1,0.2354974757505199,0.0
2020-09-04,NSE:OPTIEMUS-EQ,3,2020-08-03,21.0,4537,62897.21031428573,"T1,T2",T2_PARTIAL,1855.4901857142863,2618.517257142858,0.0,58423.202871428584,0.0,STOPLOSS,45.95959595959596,0.0356023499402726,0.0659863945578231,1.5869267529273678,0.7817460317460317,-0.4777507520418453,-1,0.4887157425946398,0.0
2021-09-23,NSE:OPTIEMUS-EQ,4,2021-09-08,251.7,1259,60060.45762857133,"T1,T2",T2_PARTIAL,3438.320399999991,4869.18205714286,0.0,51752.955171428475,0.0,STOPLOSS,97.76119402985074,0.0299319780464908,0.0371757761507463,0.3892650347722189,0.1428571428571428,0.1406372058305698,1,1.0233054660169325,0.0
2023-05-29,NSE:OPTIEMUS-EQ,5,2023-05-09,177.5,1563,51450.537749999974,"T1,T2",T2_PARTIAL,4812.901449999995,6790.124800000001,0.0,39847.51149999998,0.0,STOPLOSS,48.8,0.036146912281755,0.0588732394366197,1.8237716503548864,0.9761904761904762,-0.238344130434677,-1,0.5268656900297711,0.0
2019-08-28,NSE:PCBL-EQ,1,2019-08-22,56.58,1004,825.1008900000006,T1,T1_ONLY,864.8766300000007,0.0,0.0,-39.77574,0.0,STOPLOSS,40.884252359662185,0.0502769383911572,0.0518355804676059,0.8766765592597267,0.5753968253968254,-0.2840506148676176,-1,0.2234162449077245,0.0
2024-12-31,NSE:PERSISTENT-EQ,1,2024-12-20,6368.7,117,22791.637478571443,"T1,T2",T2_PARTIAL,5578.41337500001,8128.379464285705,0.0,9084.84463928573,0.0,STOPLOSS,69.66378222462592,0.0153331814860947,0.026052076113313,1.2957259550612,0.6428571428571429,0.1553948222848857,1,0.6443245593624796,0.0
