date,train_auc,train_logloss,val_auc,val_logloss,train_rows,val_rows
2023-08-04,0.7583345892977101,0.6005608898088886,0.751429499544976,0.5949118825855098,59780,29277
2023-09-04,0.7509911483849138,0.5995629506561683,0.7555397671225776,0.5950425699990137,60610,28008
2023-10-04,0.7610130134605242,0.5729082992345683,0.7573266777877102,0.5429761744970683,60100,26745
2023-11-02,0.7665044485190002,0.5502428374969335,0.7544220437711083,0.4854392170902771,60259,27489
2023-12-01,0.7492291645058216,0.5663122942322955,0.7387578018722176,0.5878225131964848,61120,28242
2024-01-01,0.7540098512529112,0.5616090211569814,0.744683473338255,0.6217944114177981,59970,27679
2024-01-30,0.750824867163862,0.5675541575440417,0.7474057277049608,0.5655074744100361,60237,27873
2024-02-27,0.7500858034601203,0.5641349759180575,0.7479848067560995,0.5063657596135455,61238,28756
2024-03-27,0.7593435350624163,0.5275392837608996,0.7552742713364742,0.46380987786728956,61640,28940
2024-04-29,0.7667899632541517,0.5014336573789875,0.7765707689973627,0.4974043141062376,60688,27042
2024-05-28,0.7665053662156409,0.4765151461910356,0.7494446550154904,0.47918873078930346,61030,27160
2024-06-26,0.7617432280321011,0.49635361203123746,0.7557631110164102,0.5182199736609231,61331,28649
2024-07-25,0.7611147782946216,0.5204227441965661,0.768564377277824,0.5227198064293758,61572,29433
2024-08-23,0.7568759805591891,0.5144678743716978,0.7543486597748639,0.5067748247403602,63922,30286
2024-09-20,0.7528935557183325,0.5147064193158629,0.7374638918438493,0.5105093411731477,65603,31176
2024-10-21,0.7670866804998333,0.4638684298247848,0.7604539627284401,0.412693810535568,63708,29842
2024-11-19,0.7680464395544525,0.4346174996636041,0.7476096581762367,0.3709043453697435,64014,29241
2024-12-18,0.7770792615034888,0.44520567357970914,0.7842097305768028,0.45227291440238526,64311,29392
2025-01-16,0.7789532187968077,0.3932567296818604,0.8038821089702535,0.4147204067680408,65290,30242
2025-02-12,0.7874368631484912,0.36067282848661525,0.774252675694957,0.27227593458780097,66414,31198
2025-03-13,0.7812509098256631,0.3838124749237113,0.7560107357732722,0.3531858626538114,66832,32212
2025-04-16,0.7852964505853066,0.36241492423238536,0.763046809732665,0.48067571011880694,65075,27946
2025-05-16,0.7713955860147571,0.4192685949875689,0.7532231567443102,0.503551167053816,66236,29565
2025-06-13,0.7713763438856587,0.4659855913455016,0.772609865688876,0.5085804415110895,65824,31146
2025-07-11,0.7579566253619234,0.5047823405194892,0.7626390784385976,0.5087410454253878,66811,33484
2025-08-08,0.7658455889538935,0.47140071679964873,0.7647076180209781,0.412870347899318,67678,33513
2025-09-09,0.7643392511441238,0.4829942350723745,0.7497928737131582,0.4399763910628106,68517,30480
