date,symbol,trade_id,entry_date,entry_price,shares,total_trade_pnl,RSI_14,VOL_20,NORM_ATR,volume_ratio,volume_percentile,ema_50_200_diff,ema_flag,NORM_BB,BB_Squeeze
2020-07-21,NSE:AARTIDRUGS-EQ,1,2020-07-17,372.21,219,1137.4787485714312,84.48471121177805,0.0304146637929675,0.0358764445570281,1.3574749591604276,0.876984126984127,0.2198293664689755,1,1.005477541661016,1.0
2020-11-20,NSE:ABREL-EQ,1,2020-11-14,312.25,173,5623.561224999994,56.94682675814756,0.0108173742857391,0.0237790232185748,0.4250780913047456,0.0039682539682539,-0.1840841851411435,-1,0.522615430818544,1.0
2019-07-30,NSE:ACE-EQ,1,2019-07-24,76.65,594,782.861078571427,9.907834101382504,0.0184005009654933,0.0434255894138477,0.6943482610557101,0.0753968253968253,-0.1134399923769284,-1,0.1002114954360706,0.0
2023-03-20,NSE:ADANIENSOL-EQ,1,2023-03-15,928.35,107,11752.313046428579,63.21086110319947,0.0499303788775496,0.0486462156360362,1.996580540525147,0.98015873015873,-0.9110671150204326,-1,0.7405330139749704,1.0
2022-08-19,NSE:ALEMBICLTD-EQ,1,2022-08-16,72.8,916,5529.766742857144,57.35294117647058,0.0099201559943966,0.0245290423861852,1.908696442743378,0.6507936507936508,-0.1652217015972001,-1,0.9905350660420068,1.0
2020-02-27,NSE:ALKYLAMINE-EQ,1,2020-02-18,618.94,24,2026.6667314285717,80.91517857142858,0.0193503251997596,0.0405578200517936,0.5414811618703785,0.8650793650793651,0.1811041855758139,1,0.796385405281653,0.0
2021-02-12,NSE:ALLCARGO-EQ,2,2021-02-10,33.13,2416,619.7835200000009,44.24242424242429,0.0089675310614418,0.0214307274373679,1.3660268041893484,0.7142857142857143,0.1086052496476085,1,0.5811054305957755,0.0
2024-07-10,NSE:ALLCARGO-EQ,3,2024-06-26,59.97,2314,14789.274090000003,16.711229946524057,0.022384784299223,0.0440220110055027,0.8911160235257838,0.8492063492063492,-0.0842263828690725,-1,0.0906972869313732,0.0
2025-07-16,NSE:ALLCARGO-EQ,5,2025-07-03,34.13,11038,31499.582760000063,34.061696658097674,0.0241718144884215,0.0347201875183123,0.3525697829516558,0.3888888888888889,-0.2469124818122209,-1,0.2490760126833438,1.0
2021-04-19,NSE:ALOKINDS-EQ,1,2021-04-12,20.75,1540,458.2741428571416,59.77011494252875,0.0215675873868209,0.0368330464716006,1.4043249773080893,0.7777777777777778,-0.0662350992509148,-1,0.4744595678663368,1.0
2021-10-14,NSE:ALOKINDS-EQ,2,2021-09-27,23.95,943,3584.519135714285,47.18309859154928,0.0336996670094034,0.0463763793617655,1.3051596200363402,0.75,0.0120222617350991,1,0.6580496040446098,0.0
