date,portfolio_value,cummax,drawdown
2019-01-01,100000.0,100000.0,0.0
2019-01-02,99905.5914,100000.0,-0.0009440859999999551
2019-01-03,99958.8914,100000.0,-0.00041108600000006046
2019-01-04,99730.0914,100000.0,-0.002699085999999906
2019-01-07,100252.88399285713,100252.88399285713,0.0
2019-01-08,100627.36767142857,100627.36767142857,0.0
2019-01-09,100742.36767142857,100742.36767142857,0.0
2019-01-10,100147.86767142857,100742.36767142857,-0.005901191462354349
2019-01-11,103181.3318392857,103181.3318392857,0.0
2019-01-14,102740.19565357143,103181.3318392857,-0.004275348823771563
2019-01-15,103245.70313928572,103245.70313928572,0.0
2019-01-16,103144.2166607143,103245.70313928572,-0.0009829607962910103
2019-01-17,103523.6166607143,103523.6166607143,0.0
2019-01-18,103048.77800357144,103523.6166607143,-0.004586766502749584
2019-01-21,100957.13326785715,103523.6166607143,-0.024791284111223333
2019-01-22,100380.53326785714,103523.6166607143,-0.030361027698232568
2019-01-23,99747.2622607143,103523.6166607143,-0.03647819233727634
2019-01-24,97178.06464785714,103523.6166607143,-0.061295694813811474
2019-01-25,98962.65969,103523.6166607143,-0.04405716413156491
2019-01-28,98854.23683285715,103523.6166607143,-0.04510448898979691
2019-01-29,98143.33683285715,103523.6166607143,-0.051971521102188056
2019-01-30,96914.5705057143,103523.6166607143,-0.06384095115861643
2019-01-31,96413.17050571431,103523.6166607143,-0.06868429044846436
2019-02-01,97140.3705057143,103523.6166607143,-0.06165980634081103
2019-02-04,96322.57822000002,103523.6166607143,-0.0695593785552795
2019-02-05,96125.47102000003,103523.6166607143,-0.07146336149519161
2019-02-06,96305.47102000003,103523.6166607143,-0.06972462780517841
2019-02-07,97955.27741285716,103523.6166607143,-0.053788105820401055
2019-02-08,93150.05741285716,103523.6166607143,-0.10020476083109786
2019-02-11,93488.11179035717,103523.6166607143,-0.09693928007989938
2019-02-12,90590.67174035717,103523.6166607143,-0.1249274835783919
2019-02-13,85850.1743039286,103523.6166607143,-0.1707189424680573
2019-02-14,87100.0343039286,103523.6166607143,-0.15864575530250202
2019-02-15,85952.2343039286,103523.6166607143,-0.1697330804658197
2019-02-18,85485.06058678572,103523.6166607143,-0.17424580647184773
2019-02-19,85862.53192678574,103523.6166607143,-0.1705995723836673
2019-02-20,87701.81607321432,103523.6166607143,-0.15283276510087507
2019-02-21,89010.81607321432,103523.6166607143,-0.1401883073218343
2019-02-22,88955.81607321432,103523.6166607143,-0.1407195870604494
2019-02-25,90499.6117232143,103523.6166607143,-0.1258070897985002
2019-02-26,89499.56172321431,103523.6166607143,-0.13546720439126536
2019-02-27,89293.91172321432,103523.6166607143,-0.1374537076321054
2019-02-28,89509.4617232143,103523.6166607143,-0.13537157403831468
2019-03-01,90096.56172321431,103523.6166607143,-0.12970040431938812
2019-03-05,91118.07702321431,103523.6166607143,-0.11983294283619927
2019-03-06,89757.42702321432,103523.6166607143,-0.1329763205879576
2019-03-07,89089.1270232143,103523.6166607143,-0.13943185239371259
2019-03-08,87356.42702321432,103523.6166607143,-0.15616909608641205
2019-03-11,87422.42702321432,103523.6166607143,-0.15553156040007388
2019-03-12,87155.77702321432,103523.6166607143,-0.15810730116919625
2019-03-13,85162.82702321431,103523.6166607143,-0.1773584639887068
2019-03-14,83535.84816607146,103523.6166607143,-0.193074480387893
2019-03-15,82554.29816607147,103523.6166607143,-0.2025558917958512
2019-03-18,82991.29816607147,103523.6166607143,-0.19833463278176344
2019-03-19,84534.86038392861,103523.6166607143,-0.18342439038832037
2019-03-20,83787.16038392861,103523.6166607143,-0.19064689694400316
2019-03-22,82726.3479839286,103523.6166607143,-0.20089395393657994
2019-03-25,81331.51303535717,103523.6166607143,-0.2143675456981856
2019-03-26,82106.71303535716,103523.6166607143,-0.20687939927319543
2019-03-27,80454.19303535717,103523.6166607143,-0.22284213370331019
2019-03-28,83682.19838821431,103523.6166607143,-0.19166079115577805
2019-03-29,86538.90794250002,103523.6166607143,-0.16406602924122649
2019-04-01,85689.93794250002,103523.6166607143,-0.17226676669017393
2019-04-02,84776.11442607145,103523.6166607143,-0.18109396521651133
2019-04-03,86678.62782607145,103523.6166607143,-0.16271638663716892
2019-04-04,90146.59029035716,103523.6166607143,-0.1292171467907528
2019-04-05,90983.78680464288,103523.6166607143,-0.1211301368765848
2019-04-08,91150.86852607144,103523.6166607143,-0.11951618899862226
2019-04-09,92699.28667607145,103523.6166607143,-0.10455904008955008
2019-04-10,92558.63667607146,103523.6166607143,-0.10591766727566321
2019-04-11,91188.75408321431,103523.6166607143,-0.11915022847323764
2019-04-12,94481.68691178574,103523.6166607143,-0.0873417104288613
2019-04-15,95218.48691178575,103523.6166607143,-0.08022449385774044
2019-04-16,95275.24691178574,103523.6166607143,-0.07967621316748963
2019-04-18,93631.72691178574,103523.6166607143,-0.09555201091310395
2019-04-22,92698.17513178573,103523.6166607143,-0.10456977719786975
2019-04-23,93890.17513178573,103523.6166607143,-0.09305549631733756
2019-04-24,91844.02098892859,103523.6166607143,-0.11282059155703683
2019-04-25,93154.83198892858,103523.6166607143,-0.10015864018514842
2019-04-26,93858.06797107143,103523.6166607143,-0.0933656396619188
2019-04-30,93000.15307107146,103523.6166607143,-0.10165278154966484
2019-05-02,91784.22464250002,103523.6166607143,-0.11339820223523167
2019-05-03,93367.0603639286,103523.6166607143,-0.09810859226520785
2019-05-06,92839.1175639286,103523.6166607143,-0.10320832522498524
2019-05-07,93101.8990639286,103523.6166607143,-0.10066995274075063
2019-05-08,92112.1961639286,103523.6166607143,-0.11023011815927175
2019-05-09,94451.6961639286,103523.6166607143,-0.08763141000490526
