date,portfolio_value,cummax,drawdown
2019-01-01,100000.0,100000.0,0.0
2019-01-02,99905.41509999998,100000.0,-0.0009458490000001651
2019-01-03,99988.66509999998,100000.0,-0.00011334900000015136
2019-01-04,99781.0651,100000.0,-0.002189348999999896
2019-01-07,100347.83684285714,100347.83684285714,0.0
2019-01-08,100706.86295000001,100706.86295000001,0.0
2019-01-09,100804.76295,100804.76295,0.0
2019-01-10,100245.71295000002,100804.76295,-0.005545868901822404
2019-01-11,102974.8176464286,102974.8176464286,0.0
2019-01-14,102636.28528571429,102974.8176464286,-0.00328752571212787
2019-01-15,103137.90172857144,103137.90172857144,0.0
2019-01-16,105002.34275000001,105002.34275000001,0.0
2019-01-17,105136.91810714286,105136.91810714286,0.0
2019-01-18,105168.11874285716,105168.11874285716,0.0
2019-01-21,103718.2733357143,105168.11874285716,-0.013785978340906002
2019-01-22,103085.5733357143,105168.11874285716,-0.019802060092325213
2019-01-23,102126.05959285716,105168.11874285716,-0.02892567810819202
2019-01-24,101216.08829821431,105168.11874285716,-0.03757821754238866
2019-01-25,102145.61174821429,105168.11874285716,-0.028739764776368193
2019-01-28,101687.81334821429,105168.11874285716,-0.033092779791492166
2019-01-29,100956.56334821429,105168.11874285716,-0.04004593259807565
2019-01-30,99695.29935892858,105168.11874285716,-0.052038768491333154
2019-01-31,99450.14935892858,105168.11874285716,-0.05436979811257614
2019-02-01,100555.63450178572,105168.11874285716,-0.04385819862718332
2019-02-04,98874.89443035713,105168.11874285716,-0.05983965851749584
2019-02-05,98825.59823035714,105168.11874285716,-0.06030839562708057
2019-02-06,99580.87253035713,105168.11874285716,-0.05312680572104944
2019-02-07,99574.44624464287,105168.11874285716,-0.053187910605220434
2019-02-08,98943.34624464286,105168.11874285716,-0.05918877862058436
2019-02-11,98451.54624464287,105168.11874285716,-0.06386510074062213
2019-02-12,97034.94340892858,105168.11874285716,-0.07733498926432936
2019-02-13,98306.74340892857,105168.11874285716,-0.06524197081726923
2019-02-14,98378.94340892858,105168.11874285716,-0.06455545097776783
2019-02-15,96716.93860892857,105168.11874285716,-0.08035876494655447
2019-02-18,95690.93860892857,105168.11874285716,-0.09011457319209926
2019-02-19,94283.13860892857,105168.11874285716,-0.10350075920387114
2019-02-20,93937.73860892857,105168.11874285716,-0.10678502447483718
2019-02-21,95574.71325178572,105168.11874285716,-0.09121971188367384
2019-02-22,98358.61325178572,105168.11874285716,-0.06474876200572832
2019-02-25,98979.21325178572,105168.11874285716,-0.05884773413322819
2019-02-26,96661.22050178572,105168.11874285716,-0.08088856530629163
2019-02-27,96308.87050178571,105168.11874285716,-0.08423891524324856
2019-02-28,97792.72050178572,105168.11874285716,-0.0701296013395919
2019-03-01,99847.62050178571,105168.11874285716,-0.050590409951901893
2019-03-05,107013.9799232143,107013.9799232143,0.0
2019-03-06,105177.37992321429,107013.9799232143,-0.01716224367431074
2019-03-07,104669.12992321429,107013.9799232143,-0.02191162315131634
2019-03-08,102024.57992321429,107013.9799232143,-0.04662381497800616
2019-03-11,102619.9299232143,107013.9799232143,-0.041060523149899386
2019-03-12,102392.12992321429,107013.9799232143,-0.04318921699124101
2019-03-13,100156.62992321429,107013.9799232143,-0.06407901103127234
2019-03-14,98662.71637857142,107013.9799232143,-0.07803899593899
2019-03-15,98954.11637857143,107013.9799232143,-0.07531598722359512
2019-03-18,100617.86637857143,107013.9799232143,-0.05976895307727337
2019-03-19,102478.22176785715,107013.9799232143,-0.042384725421965364
2019-03-20,101069.57176785715,107013.9799232143,-0.05554795887063013
2019-03-22,99792.08431785714,107013.9799232143,-0.06748553423150028
2019-03-25,98471.273855,107013.9799232143,-0.07982794466988274
2019-03-26,99787.12385499998,107013.9799232143,-0.06753188764122031
2019-03-27,97462.75385499999,107013.9799232143,-0.08925213392743259
2019-03-28,100722.49161285713,107013.9799232143,-0.05879127488643532
2019-03-29,105512.33345357142,107013.9799232143,-0.014032245793683673
2019-04-01,103840.44345357142,107013.9799232143,-0.0296553447682254
2019-04-02,102640.03897428571,107013.9799232143,-0.04087261264432018
2019-04-03,104195.22292428573,107013.9799232143,-0.026340081930894543
2019-04-04,108205.21342428573,108205.21342428573,0.0
2019-04-05,109746.32752428572,109746.32752428572,0.0
2019-04-08,109436.39958285715,109746.32752428572,-0.0028240392951643933
2019-04-09,111240.01958285716,111240.01958285716,0.0
2019-04-10,111099.07958285714,111240.01958285716,-0.001266990068219398
2019-04-11,109269.91958285714,111240.01958285716,-0.017710352869298007
2019-04-12,114912.1044757143,114912.1044757143,0.0
2019-04-15,114578.7544757143,114912.1044757143,-0.00290091284569971
2019-04-16,116208.2444757143,116208.2444757143,0.0
2019-04-18,113698.1144757143,116208.2444757143,-0.021600274673494124
2019-04-22,112776.77747000002,116208.2444757143,-0.029528602047089736
2019-04-23,111846.77747000002,116208.2444757143,-0.03753147657803024
2019-04-24,113410.87747000002,116208.2444757143,-0.02407201845561724
2019-04-25,111572.02747000002,116208.2444757143,-0.03989576666123007
2019-04-26,109479.57747000002,116208.2444757143,-0.057901804093774656
2019-04-30,105883.70701464286,116208.2444757143,-0.08884513751715006
2019-05-02,101778.31250214286,116208.2444757143,-0.1241730484672029
2019-05-03,101477.06250214286,116208.2444757143,-0.1267653774483275
2019-05-06,100453.26250214287,116208.2444757143,-0.13557542362550679
2019-05-07,100789.99460214286,116208.2444757143,-0.13267776260739916
2019-05-08,99488.10830214286,116208.2444757143,-0.14388080853476515
2019-05-09,99441.90830214288,116208.2444757143,-0.14427837068888272
2019-05-10,98533.30830214288,116208.2444757143,-0.1520970930531973
2019-05-13,95757.28238785715,116208.2444757143,-0.17598546626466827
2019-05-14,94947.15403428572,116208.2444757143,-0.18295681633734528
2019-05-15,92722.36383428573,116208.2444757143,-0.20210167314193228
2019-05-16,93294.31383428573,116208.2444757143,-0.19717990530540386
2019-05-17,93589.81383428573,116208.2444757143,-0.19463705646250828
2019-05-20,96229.86383428572,116208.2444757143,-0.17191878882228318
2019-05-21,95492.96383428572,116208.2444757143,-0.1782599912328745
2019-05-22,96355.08248428573,116208.2444757143,-0.17084125210735435
2019-05-23,99674.6730357143,116208.2444757143,-0.14227537395985068
2019-05-24,104223.87969857144,116208.2444757143,-0.10312835230591055
2019-05-27,106273.69969857144,116208.2444757143,-0.08548915631557474
2019-05-28,107559.85969857144,116208.2444757143,-0.07442143899652687
2019-05-29,106169.90717357144,116208.2444757143,-0.08638231605194513
2019-05-30,106566.60892928574,116208.2444757143,-0.0829686016678749
2019-05-31,104269.25892928573,116208.2444757143,-0.10273785306965566
2019-06-03,104651.55892928573,116208.2444757143,-0.09944806927053895
2019-06-04,103667.70892928574,116208.2444757143,-0.10791433605254508
2019-06-06,102451.14713285715,116208.2444757143,-0.11838314402668881
2019-06-07,101078.14713285715,116208.2444757143,-0.13019814051161493
2019-06-10,102589.24713285717,116208.2444757143,-0.11719476018505104
2019-06-11,109645.08688642859,116208.2444757143,-0.0564775556062832
2019-06-12,110310.815115,116208.2444757143,-0.05074880347191513
2019-06-13,107892.01205428573,116208.2444757143,-0.07156318778369053
2019-06-14,105328.91205428573,116208.2444757143,-0.09361928209579118
2019-06-17,100096.31205428575,116208.2444757143,-0.13864706840826324
2019-06-18,101620.81205428574,116208.2444757143,-0.12552837784652282
2019-06-19,101764.71205428574,116208.2444757143,-0.12429008360458471
2019-06-20,101845.41205428574,116208.2444757143,-0.1235956406210934
2019-06-21,102424.41205428574,116208.2444757143,-0.1186132058324757
2019-06-24,98360.49841857146,116208.2444757143,-0.15358416382301288
2019-06-25,101252.19841857145,116208.2444757143,-0.12870038717664667
2019-06-26,104612.19841857145,116208.2444757143,-0.0997867759680875
2019-06-27,108885.80813285717,116208.2444757143,-0.06301133259428415
2019-06-28,110131.41612571433,116208.2444757143,-0.052292575087217075
2019-07-01,111188.21612571432,116208.2444757143,-0.04319855594281086
2019-07-02,114712.01455428574,116208.2444757143,-0.012875419710356661
2019-07-03,114541.69865428573,116208.2444757143,-0.01434102914941493
2019-07-04,115785.74865428574,116208.2444757143,-0.0036356785470316177
2019-07-05,111927.49865428574,116208.2444757143,-0.03683685129864578
2019-07-08,109210.64865428573,116208.2444757143,-0.06021600148078088
2019-07-09,108919.94865428573,116208.2444757143,-0.0627175451648071
2019-07-10,105710.05087035717,116208.2444757143,-0.09033949056472568
2019-07-11,108304.15087035717,116208.2444757143,-0.06801663376826028
2019-07-12,107509.72365607145,116208.2444757143,-0.07485287174664013
2019-07-15,106223.68190607146,116208.2444757143,-0.08591957149588858
2019-07-16,106301.98190607145,116208.2444757143,-0.08524578109183212
2019-07-17,107554.78190607145,116208.2444757143,-0.07446513462692639
2019-07-18,106301.98190607145,116208.2444757143,-0.08524578109183212
2019-07-19,103477.38190607146,116208.2444757143,-0.1095521460381702
2019-07-22,101647.13217750003,116208.2444757143,-0.12530188683176702
2019-07-23,103007.53560607145,116208.2444757143,-0.11359528688518805
2019-07-24,102235.76325607146,116208.2444757143,-0.12023657428680001
2019-07-25,103944.37661321432,116208.2444757143,-0.10553354383615121
2019-07-26,102839.22661321433,116208.2444757143,-0.1150436264037521
2019-07-29,103019.32661321433,116208.2444757143,-0.11349382242200756
2019-07-30,101654.86909535716,116208.2444757143,-0.12523530878567357
2019-07-31,98758.21909535717,116208.2444757143,-0.15016168137712382
2019-08-01,97357.2316632143,116208.2444757143,-0.16221751647267635
2019-08-02,98652.84291321429,116208.2444757143,-0.15106846886555292
2019-08-05,96408.47141321431,116208.2444757143,-0.17038182748417496
2019-08-06,99073.09790607145,116208.2444757143,-0.14745207318938391
2019-08-07,98573.07584535718,116208.2444757143,-0.15175488374271584
2019-08-08,97496.12584535716,116208.2444757143,-0.16102229850195926
2019-08-09,100641.52584535716,116208.2444757143,-0.13395537210451824
2019-08-13,97304.57584535718,116208.2444757143,-0.16267063249809
2019-08-14,98811.42584535718,116208.2444757143,-0.14970382444760855
2019-08-16,98256.47584535717,116208.2444757143,-0.15447930317980807
2019-08-19,98571.42584535715,116208.2444757143,-0.15176908239107734
2019-08-20,98208.37584535716,116208.2444757143,-0.15489321529264488
2019-08-21,94635.36264535716,116208.2444757143,-0.1856398565152193
2019-08-22,93490.19264535718,116208.2444757143,-0.1954943208448935
2019-08-23,95057.05264535717,116208.2444757143,-0.18201111225613087
2019-08-26,96340.58264535716,116208.2444757143,-0.17096602672204686
2019-08-27,96492.34164535717,116208.2444757143,-0.1696601038877017
2019-08-28,98436.98406535717,116208.2444757143,-0.15292598636640653
2019-08-29,98718.80314535717,116208.2444757143,-0.15050086514311078
2019-08-30,99045.44314535717,116208.2444757143,-0.14769004908205008
2019-09-03,96012.73314535718,116208.2444757143,-0.17378725082261837
2019-09-04,94283.04314535717,116208.2444757143,-0.18867165087361037
2019-09-05,98327.17314535717,116208.2444757143,-0.15387093584477984
2019-09-06,101430.25164535717,116208.2444757143,-0.1271681961725658
2019-09-09,101108.76164535718,116208.2444757143,-0.12993469524025614
2019-09-11,106196.09847392859,116208.2444757143,-0.0861569335889768
2019-09-12,104750.58547392859,116208.2444757143,-0.0985959219457977
2019-09-13,105883.38547392859,116208.2444757143,-0.08884790445262636
2019-09-16,103509.93547392858,116208.2444757143,-0.1092720147273154
2019-09-17,99878.7468889286,116208.2444757143,-0.14051926918316293
2019-09-18,99739.9418425,116208.2444757143,-0.14171372011953853
2019-09-19,98891.76968250002,116208.2444757143,-0.14901244633149202
2019-09-20,98891.76968250002,116208.2444757143,-0.14901244633149202
2019-09-23,98891.76968250002,116208.2444757143,-0.14901244633149202
2019-09-24,98891.76968250002,116208.2444757143,-0.14901244633149202
2019-09-25,98891.76968250002,116208.2444757143,-0.14901244633149202
2019-09-26,98842.34243250001,116208.2444757143,-0.14943777975101835
2019-09-27,98532.59243250001,116208.2444757143,-0.1521032532843074
2019-09-30,94018.69418250001,116208.2444757143,-0.1909464375210621
2019-10-01,94018.69418250001,116208.2444757143,-0.1909464375210621
2019-10-03,94018.69418250001,116208.2444757143,-0.1909464375210621
2019-10-04,94018.69418250001,116208.2444757143,-0.1909464375210621
2019-10-07,94018.69418250001,116208.2444757143,-0.1909464375210621
2019-10-09,94018.69418250001,116208.2444757143,-0.1909464375210621
2019-10-10,94018.69418250001,116208.2444757143,-0.1909464375210621
2019-10-11,93930.41764250002,116208.2444757143,-0.19170607846046583
2019-10-14,95266.3376425,116208.2444757143,-0.18021016432780568
2019-10-15,97107.7744282143,116208.2444757143,-0.16436415620659084
2019-10-16,96867.22442821431,116208.2444757143,-0.1664341470328463
2019-10-17,100389.7880582143,116208.2444757143,-0.13612163654021814
2019-10-18,103409.52411821429,116208.2444757143,-0.11013607868566277
