date,train_auc,train_logloss,val_auc,val_logloss,train_rows,val_rows
2019-01-02,0.9995102040816326,0.1049667010589927,0.9995102040816326,0.1049667010589927,549,549
2019-01-29,0.8664353235103947,0.2585504075801402,0.8664353235103947,0.2585504075801402,10998,10998
2019-02-26,0.7648570556531599,0.45179890282720425,0.7648570556531599,0.45179890282720425,22002,22002
2019-03-28,0.7230818280363275,0.518762610038535,0.7011433795320917,0.5919599935411322,33020,22572
2019-04-30,0.7191510592531889,0.48037588988879804,0.6995535910364448,0.45134074538607877,44088,20433
2019-05-29,0.695715456855058,0.49974708395450096,0.7057624457563758,0.44973068875654626,55200,21077
2019-06-27,0.6843242443837508,0.47694768316544633,0.6700978282173706,0.44928190956211034,66392,22304
2019-07-25,0.6716228561865283,0.45374662151959294,0.5911987237200834,0.31090873512035916,77591,23507
2019-08-26,0.6566871062812561,0.4521253071362321,0.6190817400330397,0.349678658334224,88806,22414
2019-09-25,0.6508303875581555,0.482652490666141,0.5893550935947894,0.5660322917970271,97305,21342
2019-10-27,0.6504215413456935,0.5150230228666205,0.6695010339750387,0.6354956376215863,95436,21455
2019-11-26,0.649765076115252,0.475498676172591,0.6777120023302097,0.5651194704103513,96361,21585
2019-12-24,0.6436305176750649,0.4876141425664258,0.6668049287845825,0.5322410893405589,97322,23394
2020-01-22,0.6392447863772148,0.5282231424786709,0.6585343440698664,0.6218969453562021,99350,23460
2020-02-18,0.6403033216859224,0.5092699397538052,0.6789647594780885,0.5666730256813202,100258,24068
2020-03-19,0.6625216577307642,0.4914945675375487,0.6938285998892423,0.3109446668367879,100021,24142
2020-04-22,0.6652926730765054,0.516116323952724,0.6928393666200089,0.37110412384852215,98109,21326
2020-05-21,0.6671118835116843,0.5174910692356752,0.6719887736992884,0.5414159988434416,99587,21954
2020-06-19,0.6781261494729227,0.5384882135579521,0.6760831444706207,0.6272660884012865,100491,24337
2020-07-17,0.6699175715712893,0.5324121162078627,0.66301002841502,0.6743111830353382,101889,24957
2020-08-14,0.6726350332914726,0.5622288859372427,0.6099576671876974,0.6625517372970462,102710,25564
2020-09-11,0.6749211585195368,0.5548054607080382,0.6280748291849121,0.6339776247792946,103510,25647
2020-10-12,0.6767418092642635,0.5324544999442403,0.6048513063538915,0.49379905541867186,102630,23965
2020-11-09,0.673823105835931,0.5606291144072653,0.6245740339493716,0.5667322163093863,102908,24059
2020-12-08,0.6649796618820014,0.606453361832268,0.6524497977936072,0.6717921016760423,103829,24214
2021-01-06,0.6502871566777353,0.6138374475726134,0.666121783841265,0.6557376880228274,105922,23766
2021-02-04,0.6515830009260184,0.6124131885217166,0.5986602309737594,0.5795091493139185,106273,24412
2021-03-04,0.640588321449571,0.6067032461775227,0.6244903352620479,0.5812600540129069,107194,25072
2021-04-06,0.644495204349404,0.5954915473819834,0.6205806987203722,0.543513509704472,105892,23403
2021-05-06,0.6418558710257442,0.5908485734785677,0.6110786142739878,0.597369173431493,105182,22933
2021-06-04,0.6439857072570925,0.6122160528265445,0.6492705262984886,0.673502526415885,105129,24911
2021-07-02,0.6462095377043195,0.6192720535230316,0.6513799535344922,0.6458184593986472,106224,26262
2021-08-02,0.6371897866014782,0.60690567792376,0.6133541796126677,0.5900996924633087,104938,25113
2021-08-31,0.6277505459642105,0.5966957305748113,0.5968385250400354,0.5646208761250182,106626,24646
2021-09-29,0.6258575597001833,0.6028235771495487,0.6061189030705367,0.5961388105815394,107225,24877
2021-10-28,0.6283509560468798,0.5972829497974798,0.6203314918713728,0.5933618014830527,107926,25750
2021-11-29,0.6295150551052273,0.586546790528992,0.6107466728995566,0.49157934234075457,107413,24669
2021-12-27,0.6288014152832375,0.5904520467985558,0.5917487529496792,0.4992107077082015,109275,25374
2022-01-24,0.6267037942165745,0.5709440470441767,0.6297765250051884,0.5368850152482233,111155,26752
2022-02-22,0.6397027682755281,0.5228057692836254,0.6764279197757255,0.43871475164148965,112536,26409
2022-03-24,0.6276089400647817,0.5274687537266197,0.6135022132518345,0.47619558505334514,112115,26012
2022-04-25,0.6365931937770286,0.5277359972736173,0.6510750479039428,0.5864861608909313,111673,24809
2022-05-24,0.6489387951524436,0.49473173415053007,0.6757791668311401,0.42658143629326023,113066,25598
2022-06-21,0.6443032216137197,0.4595257069031312,0.6080087469437457,0.33699016732945924,114367,27033
2022-07-19,0.6374712056181964,0.5008268128170479,0.6072454884438364,0.5827568927810187,115700,27861
2022-08-17,0.6316590658118555,0.5346864463784928,0.5908376023794356,0.7363383733142762,116385,26723
2022-09-15,0.6335626961408762,0.5356350786544566,0.6076326044370958,0.6373669971935225,116443,26795
2022-10-14,0.6342571634145262,0.5277103430845623,0.5920039073817329,0.523750351916188,117049,27480
2022-11-15,0.629635405386081,0.555666106284159,0.6327364771329028,0.5227709693558885,116178,26163
2022-12-13,0.6348680618785462,0.5446208192227213,0.642391127710153,0.560931452743362,117899,26876
2023-01-10,0.6354259645121277,0.531049856972966,0.6309389087090885,0.4811288448908098,119684,28357
2023-02-08,0.630060027876968,0.5382567381532019,0.5630799601139879,0.4185916586922482,120122,27840
2023-03-09,0.6275343099676689,0.5399030997367805,0.5614536367994424,0.420955907067252,119892,27929
2023-04-11,0.6309882565790395,0.5182294755452417,0.6056809724171914,0.5228806528189824,118216,25951
2023-05-11,0.6264134229704945,0.5274296317163223,0.6017399331420081,0.7075049618968016,118496,25986
2023-06-08,0.6317777804796157,0.550414547854899,0.5608947665704047,0.7238186752638623,119467,28062
2023-07-07,0.6304934991018323,0.5715140600313366,0.5698156052025051,0.68977108452429,119787,29487
2023-08-04,0.6296426580141128,0.5822088392080247,0.5961770255059708,0.6635986752794097,121460,29547
2023-09-04,0.6272208280132014,0.5988393499294181,0.585669932858199,0.6615352306362411,120455,28245
2023-10-04,0.6167000598109575,0.6069239521497755,0.5954474086225305,0.5919845078318289,120095,27020
2023-11-02,0.6115524902201295,0.6172693929817346,0.5752579815239982,0.5401479772644758,120470,27889
2023-12-01,0.6069999387897345,0.6429699015330684,0.5857699946501852,0.6415288087685785,120882,28749
2024-01-01,0.607358460726653,0.6403913111001441,0.6254889360980458,0.6683854420163342,122695,28185
2024-01-30,0.6093631716161225,0.6315536884401364,0.6142673450466107,0.6136308718082372,123919,28341
2024-02-27,0.6127038329518195,0.6100145471839709,0.6220172090675071,0.5441348982248898,124534,29247
2024-03-27,0.6134197312134844,0.5972395859102292,0.6056494267981938,0.5204190868253677,125159,29398
2024-04-29,0.6125296743533775,0.5888813335417101,0.6165245776522503,0.5619614851939302,123031,27310
2024-05-28,0.610805665243896,0.5741806288760071,0.5621530657411844,0.5349124269101044,124321,27364
2024-06-26,0.6100203437076789,0.588704141728283,0.5847802485311558,0.5762595451887195,125586,28925
2024-07-25,0.6150534258906631,0.5832054992137863,0.5990321749931992,0.5868552069875146,126156,29800
2024-08-23,0.6128711852465607,0.5622204693314646,0.5886292769717452,0.5600787069319735,126743,30688
