date,symbol,trade_id,entry_date,entry_price,shares,total_trade_pnl,RSI_14,VOL_20,NORM_ATR,volume_ratio,volume_percentile,ema_50_200_diff,ema_flag
2020-09-22,NSE:BORORENEW-EQ,2,2020-09-18,74.5,670,-3162.2995000000037,43.02600472813239,0.0227642320917863,0.0416107382550335,0.8600702297796586,0.3888888888888889,-0.3778374779605923,-1
2022-06-30,NSE:CANBK-EQ,2,2022-06-16,36.21,447,260.5219692857137,35.973597359735976,0.0290105811685494,0.0410502229060638,1.0292783988893588,0.4166666666666667,0.0247777220970663,1
2019-07-24,NSE:CEATLTD-EQ,1,2019-07-22,855.9,37,292.18512857142844,20.57956777996074,0.014331410003239,0.0246732762505633,0.3477330724440031,0.0079365079365079,-0.1845648933032914,-1
2019-09-18,NSE:CEMPRO-EQ,1,2019-09-12,70.5,986,-4845.071946428578,53.90835579514825,0.0250356179842914,0.0458459979736575,4.975646731459739,0.98015873015873,-0.3500736877965086,-1
2022-03-07,NSE:CENTRALBK-EQ,2,2022-02-24,17.65,1014,270.1967499999999,13.888888888888872,0.0227287953289958,0.0386483205180088,1.2202195138111618,0.4365079365079365,0.0048825059476145,1
2023-06-15,NSE:CENTRALBK-EQ,4,2023-06-05,27.55,9878,-8941.988942857155,54.09836065573769,0.013219246816388,0.0212600466683951,0.6290710546770588,0.3293650793650793,0.0522512364487572,1
2025-08-05,NSE:CENTRALBK-EQ,6,2025-07-28,36.73,4609,-5142.030849999992,17.307692307692207,0.0088902086658132,0.0196025047644976,0.740990157583025,0.5753968253968254,-0.1603407640690607,-1
2023-06-23,NSE:CESC-EQ,2,2023-06-15,71.65,2401,796.8968000000054,70.70707070707087,0.0076569388200458,0.0141561160402751,0.8494521680268865,0.6111111111111112,-0.0391159360830064,-1
2023-06-28,NSE:CESC-EQ,3,2023-06-23,71.9,1673,605.837685714288,61.61616161616176,0.0074236195608553,0.0151003377707132,0.7601618673980071,0.5,-0.0319188301563128,-1
2024-11-14,NSE:CHENNPETRO-EQ,2,2024-10-31,639.7,1569,-110541.92534464283,13.706199460916435,0.0330172952946559,0.0728298979432323,0.9918941826036028,0.7103174603174603,0.0121505147439954,1
2019-01-24,NSE:CIPLA-EQ,1,2019-01-18,509.4,59,-692.8250946428583,36.0881542699724,0.0065504809171612,0.0147161927197262,0.9636509694622782,0.3055555555555556,-0.0847376745169084,-1
2019-01-28,NSE:CIPLA-EQ,2,2019-01-24,500.7,46,120.65708571428529,32.61494252873568,0.0069343968967504,0.0153642043995549,1.0411734205894447,0.3888888888888889,-0.08847841862167,-1
2022-06-10,NSE:DBREALTY-EQ,1,2022-06-03,80.4,318,494.3384571428573,71.62673392181591,0.0442164278692393,0.0485963041933191,1.8322287862921989,0.3968253968253968,0.1548228609766359,1
2024-05-31,NSE:DCAL-EQ,2,2024-05-30,187.6,2599,-31046.284883928565,38.08016877637129,0.0224077462435559,0.0418253122144379,0.8034917756756671,0.2738095238095238,0.103424009160085,1
2021-10-28,NSE:DCBBANK-EQ,2,2021-10-22,94.3,1075,876.5649107142851,66.1710037174721,0.0137393942323033,0.0235191637630662,0.8010515198904833,0.4246031746031746,-0.061542668734474,-1
