date,symbol,trade_id,entry_date,entry_price,shares,total_trade_pnl,RSI_14,VOL_20,NORM_ATR,volume_ratio,volume_percentile,ema_50_200_diff,ema_flag,NORM_BB,BB_Squeeze
2024-10-07,NSE:360ONE-EQ,1,2024-10-03,955.45,97,1867.2403999999976,26.340254105980776,0.0242713234576593,0.0498904779348548,3.079733051445241,0.9484126984126984,0.1895732911396139,1,-0.2894243639359076,0.0
2025-04-25,NSE:AARTIIND-EQ,1,2025-04-07,355.1,71,6726.302610714291,36.47166361974408,0.0239169696546238,0.0414470772820533,1.597195599964158,0.8134920634920635,-0.2246151059171856,-1,-0.262445297883903,0.0
2025-03-11,NSE:AAVAS-EQ,1,2025-02-18,1680.2,1,215.04623571428579,43.229315774406,0.0127245003223349,0.0218532657676807,0.4336329216162712,0.1785714285714285,0.0047077081839495,1,0.2223507463423579,1.0
2025-03-18,NSE:AAVAS-EQ,2,2025-03-11,1770.8,190,25490.997900000002,78.29481574016239,0.010043055827691,0.0224878182580916,1.3666677977036854,0.9523809523809524,0.0065228598388209,1,1.2746721089532145,0.0
2025-04-11,NSE:AAVAS-EQ,4,2025-04-07,1978.95,1,91.30745357142855,56.97686167525513,0.021704596894126,0.048187530905639,0.4340385898681095,0.7261904761904762,0.0577719184669168,1,0.5584238998591694,0.0
2025-04-23,NSE:AAVAS-EQ,5,2025-04-11,2028.15,97,23928.0723,54.86609398686207,0.0243024360839787,0.0500332815620146,1.6087210634705815,0.9166666666666666,0.0631407293422721,1,0.5915077710439903,1.0
2019-07-30,NSE:ACE-EQ,1,2019-07-24,76.65,561,739.9102285714271,9.907834101382504,0.0184005009654933,0.0434255894138477,0.6943482610557101,0.0753968253968253,-0.1134399923769284,-1,0.1002114954360706,0.0
2023-03-20,NSE:ADANIENSOL-EQ,1,2023-03-15,928.35,123,13392.809678571437,63.21086110319947,0.0499303788775496,0.0486462156360362,1.996580540525147,0.98015873015873,-0.9110671150204326,-1,0.7405330139749704,1.0
2025-06-13,NSE:ADANIGREEN-EQ,1,2025-05-08,880.5,2,377.95328571428587,39.97227356746766,0.0333481952312777,0.0481869067899732,1.0904962455398295,0.7936507936507936,-0.3054364986733916,-1,0.187371787380576,0.0
2022-08-19,NSE:ALEMBICLTD-EQ,2,2022-08-16,72.8,1102,6654.520600000002,57.35294117647058,0.0099201559943966,0.0245290423861852,1.908696442743378,0.6507936507936508,-0.1652217015972001,-1,0.9905350660420068,1.0
