date,symbol,trade_id,entry_date,entry_price,shares,total_trade_pnl,RSI_14,VOL_20,NORM_ATR,volume_ratio,volume_percentile,ema_50_200_diff,ema_flag,NORM_BB,BB_Squeeze
2024-09-25,NSE:DCAL-EQ,1,2024-09-19,182.56,18,72.03943428571428,35.01388279994154,0.0262510710215356,0.0526284900463252,0.9470229655254464,0.6904761904761905,0.0230406316530663,1,-0.2456941322814165,1.0
2021-10-28,NSE:DCBBANK-EQ,1,2021-10-19,94.05,1364,1039.8805714285736,58.62068965517242,0.0141654358670701,0.0222905749221538,1.6553107594406138,0.8412698412698413,-0.0641202398302411,-1,0.8670417160772503,0.0
2021-12-24,NSE:DCBBANK-EQ,2,2021-12-20,80.3,307,256.27077142857183,43.243243243243256,0.0227215296439225,0.0275306884895926,0.7357559938286595,0.3174603174603174,-0.0777489582773843,-1,0.1223856562668329,1.0
2025-07-31,NSE:DEEPAKNTR-EQ,2,2025-07-28,1857.2,4,253.1598285714285,12.775061124694318,0.0090708202694994,0.0144457093627888,0.9876935103282448,0.1984126984126984,-0.1055363050590471,-1,-0.2201120025545138,0.0
2022-11-01,NSE:DHANI-EQ,1,2022-10-20,47.9,3261,33981.191200000045,52.27272727272727,0.0291538335045048,0.040187891440501,1.8100273359799133,0.3174603174603174,-0.5379504303301313,-1,0.6311149766171611,1.0
2022-12-06,NSE:DHANI-EQ,2,2022-12-02,46.95,4467,3765.670725,38.16254416961134,0.0264478036194643,0.0452609158679446,1.1787579705043036,0.4047619047619047,-0.4087000263024088,-1,0.3260673729368649,0.0
2020-07-01,NSE:DISHTV-EQ,1,2020-06-03,4.85,8336,23586.036560714256,50.0,0.0272170678982314,0.040500736377025,0.2232028313723499,0.0158730158730158,-1.6183509449706706,-1,0.8759907541692965,0.0
2023-11-20,NSE:DISHTV-EQ,2,2023-11-15,17.65,1638,3712.3566285714223,67.10526315789468,0.0248001892457752,0.0376365843787939,1.391059892712585,0.7658730158730159,0.0448612319738401,1,0.6032631628355314,0.0
2024-02-09,NSE:DISHTV-EQ,3,2024-02-07,20.85,17438,7827.094221428579,52.7777777777778,0.0406930441308704,0.053614251455978,1.1437932648525369,0.9206349206349206,0.0752591965466256,1,0.5444653832548167,0.0
2024-02-21,NSE:DISHTV-EQ,5,2024-02-13,19.5,1800,9860.97158571428,54.86111111111112,0.039624054103503,0.0633699633699633,0.8554206335254166,0.8214285714285714,0.0811402438077527,1,0.3077613093617571,1.0
